census_tract,GEOID,income_group_code,income_group,cra_level,nLoans1,nLoans100k,nLoans250k,nLoansToSmallest,nLoansTotal,nWorkingLoans,amtLoans1_adj,amtLoans100k_adj,amtLoans250k_adj,amtLoansToSmallest_adj,amtLoansTotal_adj,amtWorkingLoans_adj,Total number of jobs,Number of jobs for workers age 29 or younger,Number of jobs for workers age 30 to 54,Number of jobs for workers age 55 or older,Number of jobs with earnings $1250/month or less,Number of jobs with earnings $1251/month to $3333/month,Number of jobs with earnings greater than $3333/month,"Number of jobs in NAICS sector 11 (Agriculture, Forestry, Fishing and Hunting)","Number of jobs in NAICS sector 21 (Mining, Quarrying, and Oil and Gas Extraction)",Number of jobs in NAICS sector 22 (Utilities),Number of jobs in NAICS sector 23 (Construction),Number of jobs in NAICS sector 31-33 (Manufacturing),Number of jobs in NAICS sector 42 (Wholesale Trade),Number of jobs in NAICS sector 44-45 (Retail Trade),Number of jobs in NAICS sector 48-49 (Transportation and Warehousing),Number of jobs in NAICS sector 51 (Information),Number of jobs in NAICS sector 52 (Finance and Insurance),Number of jobs in NAICS sector 53 (Real Estate and Rental and Leasing),"Number of jobs in NAICS sector 54 (Professional, Scientific, and Technical Services)",Number of jobs in NAICS sector 55 (Management of Companies and Enterprises),Number of jobs in NAICS sector 56 (Administrative and Support and Waste Management and Remediation Services),Number of jobs in NAICS sector 61 (Educational Services),Number of jobs in NAICS sector 62 (Health Care and Social Assistance),"Number of jobs in NAICS sector 71 (Arts, Entertainment, and Recreation)",Number of jobs in NAICS sector 72 (Accommodation and Food Services),Number of jobs in NAICS sector 81 (Other Services [except Public Administration]),Number of jobs in NAICS sector 92 (Public Administration),"Number of jobs for workers with Race: White, Alone",Number of jobs for workers with Race: Black or African American Alone,Number of jobs for workers with Race: American Indian or Alaska Native Alone,Number of jobs for workers with Race: Asian Alone,Number of jobs for workers with Race: Native Hawaiian or Other Pacific Islander Alone,Number of jobs for workers with Race: Two or More Race Groups,Number of jobs for workers with Ethnicity: Not Hispanic or Latino,Number of jobs for workers with Ethnicity: Hispanic or Latino,Number of jobs for workers with Educational Attainment: Less than high school,"Number of jobs for workers with Educational Attainment: High school or equivalent, no college",Number of jobs for workers with Educational Attainment: Some college or Associate degree,Number of jobs for workers with Educational Attainment: Bachelor's degree or advanced degree,Number of jobs for workers with Sex: Male,Number of jobs for workers with Sex: Female,Number of jobs for workers at firms with Firm Age: 0-1 Years,Number of jobs for workers at firms with Firm Age: 2-3 Years,Number of jobs for workers at firms with Firm Age: 4-5 Years,Number of jobs for workers at firms with Firm Age: 6-10 Years,Number of jobs for workers at firms with Firm Age: 11+ Years,Number of jobs for workers at firms with Firm Size: 0-19 Employees,Number of jobs for workers at firms with Firm Size: 20-49 Employees,Number of jobs for workers at firms with Firm Size: 50-249 Employees,Number of jobs for workers at firms with Firm Size: 250-499 Employees,Number of jobs for workers at firms with Firm Size: 500+ Employees,nWorkingLoans_per_sbjob2015,amtWorkingLoans_per_sbjob2015_adj
803.01,14000US24510080301,5,40% to 50% of MFI,low,15,0,1,12,16,3.0,115694.17118229129,0.0,570980.3946715916,653599.5645876112,686674.5658538828,612117.6577597666,20.0,1.0,13.0,6.0,7.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,8.0,2.0,0.0,19.0,1.0,4.0,7.0,4.0,4.0,11.0,9.0,4.0,5.0,2.0,2.0,7.0,16.0,0.0,4.0,0.0,0.0,0.1875,38257.35360998541
803.01,14000US24510080301,5,40% to 50% of MFI,low,15,0,1,12,16,3.0,115694.17118229129,0.0,570980.3946715916,653599.5645876112,686674.5658538828,612117.6577597666,20.0,1.0,13.0,6.0,7.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,8.0,2.0,0.0,19.0,1.0,4.0,7.0,4.0,4.0,11.0,9.0,4.0,5.0,2.0,2.0,7.0,16.0,0.0,4.0,0.0,0.0,0.1875,38257.35360998541
803.01,14000US24510080301,5,40% to 50% of MFI,low,15,0,1,12,16,3.0,115694.17118229129,0.0,570980.3946715916,653599.5645876112,686674.5658538828,612117.6577597666,20.0,1.0,13.0,6.0,7.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,8.0,2.0,0.0,19.0,1.0,4.0,7.0,4.0,4.0,11.0,9.0,4.0,5.0,2.0,2.0,7.0,16.0,0.0,4.0,0.0,0.0,0.1875,38257.35360998541
803.02,14000US24510080302,5,40% to 50% of MFI,low,48,1,1,23,50,30.0,542357.2361699567,125000.0,932049.8872519864,1091609.4925955764,1599407.1234219435,1503494.3972837853,247.0,69.0,122.0,56.0,24.0,89.0,134.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,189.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,158.0,73.0,1.0,14.0,0.0,1.0,238.0,9.0,22.0,47.0,53.0,56.0,69.0,178.0,2.0,1.0,0.0,41.0,203.0,22.0,29.0,0.0,0.0,196.0,1.3636363636363635,68340.65442199024
803.02,14000US24510080302,4,30% to 40% of MFI,low,48,1,1,23,50,30.0,542357.2361699567,125000.0,932049.8872519864,1091609.4925955764,1599407.1234219435,1503494.3972837853,247.0,69.0,122.0,56.0,24.0,89.0,134.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,189.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,158.0,73.0,1.0,14.0,0.0,1.0,238.0,9.0,22.0,47.0,53.0,56.0,69.0,178.0,2.0,1.0,0.0,41.0,203.0,22.0,29.0,0.0,0.0,196.0,1.3636363636363635,68340.65442199024
803.02,14000US24510080302,4,30% to 40% of MFI,low,48,1,1,23,50,30.0,542357.2361699567,125000.0,932049.8872519864,1091609.4925955764,1599407.1234219435,1503494.3972837853,247.0,69.0,122.0,56.0,24.0,89.0,134.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,189.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,158.0,73.0,1.0,14.0,0.0,1.0,238.0,9.0,22.0,47.0,53.0,56.0,69.0,178.0,2.0,1.0,0.0,41.0,203.0,22.0,29.0,0.0,0.0,196.0,1.3636363636363635,68340.65442199024
803.02,14000US24510080302,4,30% to 40% of MFI,low,48,1,1,23,50,30.0,542357.2361699567,125000.0,932049.8872519864,1091609.4925955764,1599407.1234219435,1503494.3972837853,247.0,69.0,122.0,56.0,24.0,89.0,134.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,189.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,158.0,73.0,1.0,14.0,0.0,1.0,238.0,9.0,22.0,47.0,53.0,56.0,69.0,178.0,2.0,1.0,0.0,41.0,203.0,22.0,29.0,0.0,0.0,196.0,1.3636363636363635,68340.65442199024
803.02,14000US24510080302,4,30% to 40% of MFI,low,48,1,1,23,50,30.0,542357.2361699567,125000.0,932049.8872519864,1091609.4925955764,1599407.1234219435,1503494.3972837853,247.0,69.0,122.0,56.0,24.0,89.0,134.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,189.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,158.0,73.0,1.0,14.0,0.0,1.0,238.0,9.0,22.0,47.0,53.0,56.0,69.0,178.0,2.0,1.0,0.0,41.0,203.0,22.0,29.0,0.0,0.0,196.0,1.3636363636363635,68340.65442199024
803.02,14000US24510080302,4,30% to 40% of MFI,low,48,1,1,23,50,30.0,542357.2361699567,125000.0,932049.8872519864,1091609.4925955764,1599407.1234219435,1503494.3972837853,247.0,69.0,122.0,56.0,24.0,89.0,134.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,189.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,158.0,73.0,1.0,14.0,0.0,1.0,238.0,9.0,22.0,47.0,53.0,56.0,69.0,178.0,2.0,1.0,0.0,41.0,203.0,22.0,29.0,0.0,0.0,196.0,1.3636363636363635,68340.65442199024
803.02,14000US24510080302,6,50% to 60% of MFI,moderate,48,1,1,23,50,30.0,542357.2361699567,125000.0,932049.8872519864,1091609.4925955764,1599407.1234219435,1503494.3972837853,247.0,69.0,122.0,56.0,24.0,89.0,134.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,189.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,158.0,73.0,1.0,14.0,0.0,1.0,238.0,9.0,22.0,47.0,53.0,56.0,69.0,178.0,2.0,1.0,0.0,41.0,203.0,22.0,29.0,0.0,0.0,196.0,1.3636363636363635,68340.65442199024
804.0,14000US24510080400,3,20% to 30% of MFI,low,5,0,0,3,5,2.0,59345.24143230977,0.0,0.0,7356.782035162024,59345.24143230977,51988.459397147744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804.0,14000US24510080400,4,30% to 40% of MFI,low,5,0,0,3,5,2.0,59345.24143230977,0.0,0.0,7356.782035162024,59345.24143230977,51988.459397147744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804.0,14000US24510080400,4,30% to 40% of MFI,low,5,0,0,3,5,2.0,59345.24143230977,0.0,0.0,7356.782035162024,59345.24143230977,51988.459397147744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804.0,14000US24510080400,4,30% to 40% of MFI,low,5,0,0,3,5,2.0,59345.24143230977,0.0,0.0,7356.782035162024,59345.24143230977,51988.459397147744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805.0,14000US24510080500,4,30% to 40% of MFI,low,54,3,1,36,58,32.0,693965.276447984,725967.655060831,291111.71857617056,1371653.1692652078,1711044.6500849854,1543286.2607699847,374.0,222.0,116.0,36.0,265.0,85.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,27.0,0.0,332.0,0.0,0.0,80.0,286.0,1.0,6.0,0.0,1.0,368.0,6.0,43.0,58.0,35.0,16.0,142.0,232.0,0.0,0.0,2.0,28.0,344.0,40.0,5.0,4.0,261.0,64.0,0.8,38582.15651924962
805.0,14000US24510080500,5,40% to 50% of MFI,low,54,3,1,36,58,32.0,693965.276447984,725967.655060831,291111.71857617056,1371653.1692652078,1711044.6500849854,1543286.2607699847,374.0,222.0,116.0,36.0,265.0,85.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,27.0,0.0,332.0,0.0,0.0,80.0,286.0,1.0,6.0,0.0,1.0,368.0,6.0,43.0,58.0,35.0,16.0,142.0,232.0,0.0,0.0,2.0,28.0,344.0,40.0,5.0,4.0,261.0,64.0,0.8,38582.15651924962
805.0,14000US24510080500,5,40% to 50% of MFI,low,54,3,1,36,58,32.0,693965.276447984,725967.655060831,291111.71857617056,1371653.1692652078,1711044.6500849854,1543286.2607699847,374.0,222.0,116.0,36.0,265.0,85.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,27.0,0.0,332.0,0.0,0.0,80.0,286.0,1.0,6.0,0.0,1.0,368.0,6.0,43.0,58.0,35.0,16.0,142.0,232.0,0.0,0.0,2.0,28.0,344.0,40.0,5.0,4.0,261.0,64.0,0.8,38582.15651924962
805.0,14000US24510080500,5,40% to 50% of MFI,low,54,3,1,36,58,32.0,693965.276447984,725967.655060831,291111.71857617056,1371653.1692652078,1711044.6500849854,1543286.2607699847,374.0,222.0,116.0,36.0,265.0,85.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,27.0,0.0,332.0,0.0,0.0,80.0,286.0,1.0,6.0,0.0,1.0,368.0,6.0,43.0,58.0,35.0,16.0,142.0,232.0,0.0,0.0,2.0,28.0,344.0,40.0,5.0,4.0,261.0,64.0,0.8,38582.15651924962
805.0,14000US24510080500,5,40% to 50% of MFI,low,54,3,1,36,58,32.0,693965.276447984,725967.655060831,291111.71857617056,1371653.1692652078,1711044.6500849854,1543286.2607699847,374.0,222.0,116.0,36.0,265.0,85.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,27.0,0.0,332.0,0.0,0.0,80.0,286.0,1.0,6.0,0.0,1.0,368.0,6.0,43.0,58.0,35.0,16.0,142.0,232.0,0.0,0.0,2.0,28.0,344.0,40.0,5.0,4.0,261.0,64.0,0.8,38582.15651924962
805.0,14000US24510080500,5,40% to 50% of MFI,low,54,3,1,36,58,32.0,693965.276447984,725967.655060831,291111.71857617056,1371653.1692652078,1711044.6500849854,1543286.2607699847,374.0,222.0,116.0,36.0,265.0,85.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,27.0,0.0,332.0,0.0,0.0,80.0,286.0,1.0,6.0,0.0,1.0,368.0,6.0,43.0,58.0,35.0,16.0,142.0,232.0,0.0,0.0,2.0,28.0,344.0,40.0,5.0,4.0,261.0,64.0,0.8,38582.15651924962
805.0,14000US24510080500,5,40% to 50% of MFI,low,54,3,1,36,58,32.0,693965.276447984,725967.655060831,291111.71857617056,1371653.1692652078,1711044.6500849854,1543286.2607699847,374.0,222.0,116.0,36.0,265.0,85.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,27.0,0.0,332.0,0.0,0.0,80.0,286.0,1.0,6.0,0.0,1.0,368.0,6.0,43.0,58.0,35.0,16.0,142.0,232.0,0.0,0.0,2.0,28.0,344.0,40.0,5.0,4.0,261.0,64.0,0.8,38582.15651924962
806.0,14000US24510080600,4,30% to 40% of MFI,low,52,6,1,27,59,16.0,294285.96282138576,1048546.3460484878,363351.1602455583,484027.71618899144,1706183.4691154317,1525897.506294046,51.0,14.0,24.0,13.0,16.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,8.0,3.0,0.0,0.0,10.0,34.0,0.0,7.0,0.0,0.0,50.0,1.0,4.0,11.0,11.0,11.0,19.0,32.0,4.0,0.0,6.0,6.0,35.0,27.0,0.0,0.0,0.0,24.0,0.5925925925925926,56514.72245533504
806.0,14000US24510080600,5,40% to 50% of MFI,low,52,6,1,27,59,16.0,294285.96282138576,1048546.3460484878,363351.1602455583,484027.71618899144,1706183.4691154317,1525897.506294046,51.0,14.0,24.0,13.0,16.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,8.0,3.0,0.0,0.0,10.0,34.0,0.0,7.0,0.0,0.0,50.0,1.0,4.0,11.0,11.0,11.0,19.0,32.0,4.0,0.0,6.0,6.0,35.0,27.0,0.0,0.0,0.0,24.0,0.5925925925925926,56514.72245533504
806.0,14000US24510080600,5,40% to 50% of MFI,low,52,6,1,27,59,16.0,294285.96282138576,1048546.3460484878,363351.1602455583,484027.71618899144,1706183.4691154317,1525897.506294046,51.0,14.0,24.0,13.0,16.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,8.0,3.0,0.0,0.0,10.0,34.0,0.0,7.0,0.0,0.0,50.0,1.0,4.0,11.0,11.0,11.0,19.0,32.0,4.0,0.0,6.0,6.0,35.0,27.0,0.0,0.0,0.0,24.0,0.5925925925925926,56514.72245533504
806.0,14000US24510080600,5,40% to 50% of MFI,low,52,6,1,27,59,16.0,294285.96282138576,1048546.3460484878,363351.1602455583,484027.71618899144,1706183.4691154317,1525897.506294046,51.0,14.0,24.0,13.0,16.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,8.0,3.0,0.0,0.0,10.0,34.0,0.0,7.0,0.0,0.0,50.0,1.0,4.0,11.0,11.0,11.0,19.0,32.0,4.0,0.0,6.0,6.0,35.0,27.0,0.0,0.0,0.0,24.0,0.5925925925925926,56514.72245533504
806.0,14000US24510080600,5,40% to 50% of MFI,low,52,6,1,27,59,16.0,294285.96282138576,1048546.3460484878,363351.1602455583,484027.71618899144,1706183.4691154317,1525897.506294046,51.0,14.0,24.0,13.0,16.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,8.0,3.0,0.0,0.0,10.0,34.0,0.0,7.0,0.0,0.0,50.0,1.0,4.0,11.0,11.0,11.0,19.0,32.0,4.0,0.0,6.0,6.0,35.0,27.0,0.0,0.0,0.0,24.0,0.5925925925925926,56514.72245533504
806.0,14000US24510080600,5,40% to 50% of MFI,low,52,6,1,27,59,16.0,294285.96282138576,1048546.3460484878,363351.1602455583,484027.71618899144,1706183.4691154317,1525897.506294046,51.0,14.0,24.0,13.0,16.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,8.0,3.0,0.0,0.0,10.0,34.0,0.0,7.0,0.0,0.0,50.0,1.0,4.0,11.0,11.0,11.0,19.0,32.0,4.0,0.0,6.0,6.0,35.0,27.0,0.0,0.0,0.0,24.0,0.5925925925925926,56514.72245533504
806.0,14000US24510080600,5,40% to 50% of MFI,low,52,6,1,27,59,16.0,294285.96282138576,1048546.3460484878,363351.1602455583,484027.71618899144,1706183.4691154317,1525897.506294046,51.0,14.0,24.0,13.0,16.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,8.0,3.0,0.0,0.0,10.0,34.0,0.0,7.0,0.0,0.0,50.0,1.0,4.0,11.0,11.0,11.0,19.0,32.0,4.0,0.0,6.0,6.0,35.0,27.0,0.0,0.0,0.0,24.0,0.5925925925925926,56514.72245533504
807.0,14000US24510080700,3,20% to 30% of MFI,low,42,1,0,30,43,8.0,318614.542121023,147635.31353135314,0.0,235634.14035958197,466249.8556523762,252209.20092305064,52.0,10.0,32.0,10.0,10.0,20.0,22.0,0.0,0.0,0.0,29.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,33.0,10.0,0.0,6.0,0.0,3.0,49.0,3.0,6.0,12.0,15.0,9.0,42.0,10.0,5.0,5.0,0.0,7.0,35.0,49.0,0.0,2.0,0.0,1.0,0.16326530612244897,5147.126549450013
807.0,14000US24510080700,4,30% to 40% of MFI,low,42,1,0,30,43,8.0,318614.542121023,147635.31353135314,0.0,235634.14035958197,466249.8556523762,252209.20092305064,52.0,10.0,32.0,10.0,10.0,20.0,22.0,0.0,0.0,0.0,29.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,33.0,10.0,0.0,6.0,0.0,3.0,49.0,3.0,6.0,12.0,15.0,9.0,42.0,10.0,5.0,5.0,0.0,7.0,35.0,49.0,0.0,2.0,0.0,1.0,0.16326530612244897,5147.126549450013
807.0,14000US24510080700,4,30% to 40% of MFI,low,42,1,0,30,43,8.0,318614.542121023,147635.31353135314,0.0,235634.14035958197,466249.8556523762,252209.20092305064,52.0,10.0,32.0,10.0,10.0,20.0,22.0,0.0,0.0,0.0,29.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,33.0,10.0,0.0,6.0,0.0,3.0,49.0,3.0,6.0,12.0,15.0,9.0,42.0,10.0,5.0,5.0,0.0,7.0,35.0,49.0,0.0,2.0,0.0,1.0,0.16326530612244897,5147.126549450013
807.0,14000US24510080700,4,30% to 40% of MFI,low,42,1,0,30,43,8.0,318614.542121023,147635.31353135314,0.0,235634.14035958197,466249.8556523762,252209.20092305064,52.0,10.0,32.0,10.0,10.0,20.0,22.0,0.0,0.0,0.0,29.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,33.0,10.0,0.0,6.0,0.0,3.0,49.0,3.0,6.0,12.0,15.0,9.0,42.0,10.0,5.0,5.0,0.0,7.0,35.0,49.0,0.0,2.0,0.0,1.0,0.16326530612244897,5147.126549450013
807.0,14000US24510080700,4,30% to 40% of MFI,low,42,1,0,30,43,8.0,318614.542121023,147635.31353135314,0.0,235634.14035958197,466249.8556523762,252209.20092305064,52.0,10.0,32.0,10.0,10.0,20.0,22.0,0.0,0.0,0.0,29.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,33.0,10.0,0.0,6.0,0.0,3.0,49.0,3.0,6.0,12.0,15.0,9.0,42.0,10.0,5.0,5.0,0.0,7.0,35.0,49.0,0.0,2.0,0.0,1.0,0.16326530612244897,5147.126549450013
807.0,14000US24510080700,4,30% to 40% of MFI,low,42,1,0,30,43,8.0,318614.542121023,147635.31353135314,0.0,235634.14035958197,466249.8556523762,252209.20092305064,52.0,10.0,32.0,10.0,10.0,20.0,22.0,0.0,0.0,0.0,29.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,33.0,10.0,0.0,6.0,0.0,3.0,49.0,3.0,6.0,12.0,15.0,9.0,42.0,10.0,5.0,5.0,0.0,7.0,35.0,49.0,0.0,2.0,0.0,1.0,0.16326530612244897,5147.126549450013
807.0,14000US24510080700,4,30% to 40% of MFI,low,42,1,0,30,43,8.0,318614.542121023,147635.31353135314,0.0,235634.14035958197,466249.8556523762,252209.20092305064,52.0,10.0,32.0,10.0,10.0,20.0,22.0,0.0,0.0,0.0,29.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,33.0,10.0,0.0,6.0,0.0,3.0,49.0,3.0,6.0,12.0,15.0,9.0,42.0,10.0,5.0,5.0,0.0,7.0,35.0,49.0,0.0,2.0,0.0,1.0,0.16326530612244897,5147.126549450013
808.0,14000US24510080800,2,10% to 20% of MFI,low,72,0,1,27,73,73.0,1285113.5373005723,0.0,415258.46885206655,581070.8686946493,1700372.006152639,1700372.006152639,110.0,23.0,63.0,24.0,41.0,51.0,18.0,0.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,0.0,0.0,4.0,73.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,16.0,87.0,0.0,2.0,1.0,4.0,109.0,1.0,16.0,26.0,35.0,10.0,89.0,21.0,0.0,0.0,4.0,67.0,39.0,97.0,2.0,2.0,0.0,9.0,0.7525773195876289,17529.60831085195
808.0,14000US24510080800,3,20% to 30% of MFI,low,72,0,1,27,73,73.0,1285113.5373005723,0.0,415258.46885206655,581070.8686946493,1700372.006152639,1700372.006152639,110.0,23.0,63.0,24.0,41.0,51.0,18.0,0.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,0.0,0.0,4.0,73.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,16.0,87.0,0.0,2.0,1.0,4.0,109.0,1.0,16.0,26.0,35.0,10.0,89.0,21.0,0.0,0.0,4.0,67.0,39.0,97.0,2.0,2.0,0.0,9.0,0.7525773195876289,17529.60831085195
808.0,14000US24510080800,3,20% to 30% of MFI,low,72,0,1,27,73,73.0,1285113.5373005723,0.0,415258.46885206655,581070.8686946493,1700372.006152639,1700372.006152639,110.0,23.0,63.0,24.0,41.0,51.0,18.0,0.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,0.0,0.0,4.0,73.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,16.0,87.0,0.0,2.0,1.0,4.0,109.0,1.0,16.0,26.0,35.0,10.0,89.0,21.0,0.0,0.0,4.0,67.0,39.0,97.0,2.0,2.0,0.0,9.0,0.7525773195876289,17529.60831085195
808.0,14000US24510080800,3,20% to 30% of MFI,low,72,0,1,27,73,73.0,1285113.5373005723,0.0,415258.46885206655,581070.8686946493,1700372.006152639,1700372.006152639,110.0,23.0,63.0,24.0,41.0,51.0,18.0,0.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,0.0,0.0,4.0,73.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,16.0,87.0,0.0,2.0,1.0,4.0,109.0,1.0,16.0,26.0,35.0,10.0,89.0,21.0,0.0,0.0,4.0,67.0,39.0,97.0,2.0,2.0,0.0,9.0,0.7525773195876289,17529.60831085195
808.0,14000US24510080800,3,20% to 30% of MFI,low,72,0,1,27,73,73.0,1285113.5373005723,0.0,415258.46885206655,581070.8686946493,1700372.006152639,1700372.006152639,110.0,23.0,63.0,24.0,41.0,51.0,18.0,0.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,0.0,0.0,4.0,73.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,16.0,87.0,0.0,2.0,1.0,4.0,109.0,1.0,16.0,26.0,35.0,10.0,89.0,21.0,0.0,0.0,4.0,67.0,39.0,97.0,2.0,2.0,0.0,9.0,0.7525773195876289,17529.60831085195
808.0,14000US24510080800,3,20% to 30% of MFI,low,72,0,1,27,73,73.0,1285113.5373005723,0.0,415258.46885206655,581070.8686946493,1700372.006152639,1700372.006152639,110.0,23.0,63.0,24.0,41.0,51.0,18.0,0.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,0.0,0.0,4.0,73.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,16.0,87.0,0.0,2.0,1.0,4.0,109.0,1.0,16.0,26.0,35.0,10.0,89.0,21.0,0.0,0.0,4.0,67.0,39.0,97.0,2.0,2.0,0.0,9.0,0.7525773195876289,17529.60831085195
808.0,14000US24510080800,3,20% to 30% of MFI,low,72,0,1,27,73,73.0,1285113.5373005723,0.0,415258.46885206655,581070.8686946493,1700372.006152639,1700372.006152639,110.0,23.0,63.0,24.0,41.0,51.0,18.0,0.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,0.0,0.0,4.0,73.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,16.0,87.0,0.0,2.0,1.0,4.0,109.0,1.0,16.0,26.0,35.0,10.0,89.0,21.0,0.0,0.0,4.0,67.0,39.0,97.0,2.0,2.0,0.0,9.0,0.7525773195876289,17529.60831085195
