respondentID,activity_year,assessment_area_number,income_group_code,agency_code,loan_type,action_taken_type,state,county,msa,partial_county_indicator,split_county_indicator,population_classification,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoansAff,amtLoansAff,nLoans,amtLoans,institution_name,agency,income_group,cra_level,avgSmallLoan,nWorkingLoans,amtWorkingLoans,amtLoans1_adj,amtLoans100k_adj,amtLoans250k_adj,amtLoansToSmallest_adj,amtLoans_adj,amtWorkingLoans_adj
23248,2017,,8,1,4,1,42,101,37964.0,N,N,L,36,410000,1,177000,3,1565000,19,413000,0,0,40,2152000,TEXAS CAPITAL BANK (TX),OCC,70% to 80% of MFI,moderate,11388.888888888889,40.0,2152000.0,410000.0,177000.0,1565000.0,413000.0,2152000.0,2152000.0
23248,2017,,9,1,4,1,42,101,37964.0,N,N,L,24,462000,2,214000,1,510000,8,84000,0,0,27,1186000,TEXAS CAPITAL BANK (TX),OCC,80% to 90% of MFI,middle,19250.0,27.0,1186000.0,462000.0,214000.0,510000.0,84000.0,1186000.0,1186000.0
23248,2017,,10,1,4,1,42,101,37964.0,N,N,L,16,165000,1,197000,0,0,6,92000,0,0,17,362000,TEXAS CAPITAL BANK (TX),OCC,90% to 100% of MFI,middle,10312.5,17.0,362000.0,165000.0,197000.0,0.0,92000.0,362000.0,362000.0
23248,2017,,11,1,4,1,42,101,37964.0,N,N,L,10,82000,0,0,0,0,5,18000,0,0,10,82000,TEXAS CAPITAL BANK (TX),OCC,100% to 110% of MFI,middle,8200.0,0.0,0.0,82000.0,0.0,0.0,18000.0,82000.0,0.0
23248,2017,,12,1,4,1,42,101,37964.0,N,N,L,12,222000,0,0,0,0,1,1000,0,0,12,222000,TEXAS CAPITAL BANK (TX),OCC,110% to 120% of MFI,middle,18500.0,12.0,222000.0,222000.0,0.0,0.0,1000.0,222000.0,222000.0
23248,2017,,13,1,4,1,42,101,37964.0,N,N,L,132,1991000,7,1110000,5,2569000,50,1002000,0,0,144,5670000,TEXAS CAPITAL BANK (TX),OCC,> 120% of MFI,upper,15083.333333333334,144.0,5670000.0,1991000.0,1110000.0,2569000.0,1002000.0,5670000.0,5670000.0
23248,2017,,14,1,4,1,42,101,37964.0,N,N,L,6,192000,1,134000,3,1821000,2,1070000,0,0,10,2147000,TEXAS CAPITAL BANK (TX),OCC,,unknown,32000.0,10.0,2147000.0,192000.0,134000.0,1821000.0,1070000.0,2147000.0,2147000.0
23253,2017,,6,1,4,1,42,101,37964.0,N,N,L,1,74000,1,220000,0,0,0,0,0,0,2,294000,TCF National Bank (SD),OCC,50% to 60% of MFI,moderate,74000.0,2.0,294000.0,74000.0,220000.0,0.0,0.0,294000.0,294000.0
23253,2017,,7,1,4,1,42,101,37964.0,N,N,L,2,105000,1,105000,0,0,0,0,0,0,3,210000,TCF National Bank (SD),OCC,60% to 70% of MFI,moderate,52500.0,3.0,210000.0,105000.0,105000.0,0.0,0.0,210000.0,210000.0
23253,2017,,8,1,4,1,42,101,37964.0,N,N,L,1,56000,0,0,0,0,1,56000,0,0,1,56000,TCF National Bank (SD),OCC,70% to 80% of MFI,moderate,56000.0,1.0,56000.0,56000.0,0.0,0.0,56000.0,56000.0,56000.0
23253,2017,,9,1,4,1,42,101,37964.0,N,N,L,3,225000,0,0,0,0,0,0,0,0,3,225000,TCF National Bank (SD),OCC,80% to 90% of MFI,middle,75000.0,3.0,225000.0,225000.0,0.0,0.0,0.0,225000.0,225000.0
