rownumber,respondentID,agency_code,activity_year,loan_type,action_taken_type,state,county,msa,assessment_area_number,partial_county_indicator,split_county_indicator,population_classification,income_group_total,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoansAff,amtLoansAff,institution_name,agency,loan_to,action_taken,income_group,inflation_factor,amtLoans1_adjusted,amtLoans100k_adjusted,amtLoans250k_adjusted,amtLoansToSmallest_adjusted,amtLoansAff_adjusted
49529,8,1,2008,4,1,29,510,41180,-1.0,N,N,S,105,1,42000,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,Income Not Known (0),1.148,48215.99999999999,0.0,0.0,0.0,0.0
49530,8,1,2008,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,Tract not Known (NA),1.148,0.0,0.0,0.0,0.0,0.0
110593,24,1,2008,4,1,29,510,41180,174.0,N,N,S,101,41,361000,7,1009000,3,2527000,40,1692000,0,0,US BANK NA (WI),OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.148,414428.0,1158332.0,2900996.0,1942416.0,0.0
110594,24,1,2008,4,1,29,510,41180,174.0,N,N,S,102,93,1125000,12,2065000,9,4618000,85,2447000,0,0,US BANK NA (WI),OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.148,1291500.0,2370620.0,5301464.0,2809156.0,0.0
110595,24,1,2008,4,1,29,510,41180,174.0,N,N,S,103,67,828000,8,1514000,5,2701000,70,3427000,0,0,US BANK NA (WI),OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.148,950544.0,1738071.9999999998,3100747.9999999995,3934196.0,0.0
110596,24,1,2008,4,1,29,510,41180,174.0,N,N,S,104,3,15000,0,0,0,0,3,15000,0,0,US BANK NA (WI),OCC,Business,Origination,Upper Income (> 120% of MFI),1.148,17220.0,0.0,0.0,17220.0,0.0
110597,24,1,2008,4,1,29,510,41180,174.0,N,N,S,105,3,77000,2,378000,1,252000,3,77000,0,0,US BANK NA (WI),OCC,Business,Origination,Income Not Known (0),1.148,88396.0,433944.0,289296.0,88396.0,0.0
110598,24,1,2008,4,1,29,510,41180,174.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Business,Origination,Tract not Known (NA),1.148,0.0,0.0,0.0,0.0,0.0
119049,24,1,2008,5,1,29,510,41180,174.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Farm,Origination,Low Income (< 50% of MFI) - excluding 0),1.148,0.0,0.0,0.0,0.0,0.0
119050,24,1,2008,5,1,29,510,41180,174.0,N,N,S,102,1,10000,0,0,0,0,1,10000,0,0,US BANK NA (WI),OCC,Farm,Origination,Moderate Income (50% to 80% of MFI),1.148,11480.0,0.0,0.0,11480.0,0.0
119051,24,1,2008,5,1,29,510,41180,174.0,N,N,S,103,2,120000,0,0,0,0,1,40000,0,0,US BANK NA (WI),OCC,Farm,Origination,Middle Income (80% to 120% of MFI),1.148,137760.0,0.0,0.0,45920.0,0.0
119052,24,1,2008,5,1,29,510,41180,174.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Farm,Origination,Upper Income (> 120% of MFI),1.148,0.0,0.0,0.0,0.0,0.0
119053,24,1,2008,5,1,29,510,41180,174.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Farm,Origination,Income Not Known (0),1.148,0.0,0.0,0.0,0.0,0.0
119054,24,1,2008,5,1,29,510,41180,174.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Farm,Origination,Tract not Known (NA),1.148,0.0,0.0,0.0,0.0,0.0
158490,209,1,2008,4,1,29,510,41180,-1.0,N,N,S,101,1,3000,0,0,0,0,1,3000,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.148,3443.9999999999995,0.0,0.0,3443.9999999999995,0.0
158491,209,1,2008,4,1,29,510,41180,-1.0,N,N,S,102,6,47000,0,0,0,0,3,8000,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.148,53955.99999999999,0.0,0.0,9184.0,0.0
158492,209,1,2008,4,1,29,510,41180,-1.0,N,N,S,103,1,5000,0,0,0,0,1,5000,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.148,5740.0,0.0,0.0,5740.0,0.0
158493,209,1,2008,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,Upper Income (> 120% of MFI),1.148,0.0,0.0,0.0,0.0,0.0
158494,209,1,2008,4,1,29,510,41180,-1.0,N,N,S,105,1,15000,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,Income Not Known (0),1.148,17220.0,0.0,0.0,0.0,0.0
158495,209,1,2008,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,Tract not Known (NA),1.148,0.0,0.0,0.0,0.0,0.0
186416,336,1,2008,4,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.148,0.0,0.0,0.0,0.0,0.0
186417,336,1,2008,4,1,29,510,41180,-1.0,N,N,S,102,0,0,0,0,1,500000,0,0,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.148,0.0,0.0,574000.0,0.0,0.0
186418,336,1,2008,4,1,29,510,41180,-1.0,N,N,S,103,1,100000,1,150000,3,1000000,0,0,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.148,114800.0,172200.0,1148000.0,0.0,0.0
186419,336,1,2008,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.148,0.0,0.0,0.0,0.0,0.0
186420,336,1,2008,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.148,0.0,0.0,0.0,0.0,0.0
186421,336,1,2008,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.148,0.0,0.0,0.0,0.0,0.0
193812,786,1,2008,4,1,29,510,41180,58.0,N,N,S,101,9,323000,2,350000,3,1695000,5,104000,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.148,370804.0,401800.0,1945860.0,119392.0,0.0
193813,786,1,2008,4,1,29,510,41180,58.0,N,N,S,102,6,167000,1,241000,6,3653000,9,3006000,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.148,191716.0,276668.0,4193644.0,3450887.9999999995,0.0
193814,786,1,2008,4,1,29,510,41180,58.0,N,N,S,103,2,115000,0,0,3,1600000,1,15000,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.148,132020.0,0.0,1836800.0,17220.0,0.0
193815,786,1,2008,4,1,29,510,41180,58.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.148,0.0,0.0,0.0,0.0,0.0
193816,786,1,2008,4,1,29,510,41180,58.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.148,0.0,0.0,0.0,0.0,0.0
193817,786,1,2008,4,1,29,510,41180,58.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.148,0.0,0.0,0.0,0.0,0.0
260956,1741,1,2008,4,1,29,510,41180,-1.0,N,N,S,101,49,1340000,0,0,1,354000,33,1230000,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.148,1538319.9999999998,0.0,406392.0,1412040.0,0.0
260957,1741,1,2008,4,1,29,510,41180,-1.0,N,N,S,102,79,2345000,3,373000,1,1000000,56,1607000,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.148,2692060.0,428204.0,1148000.0,1844836.0,0.0
260958,1741,1,2008,4,1,29,510,41180,-1.0,N,N,S,103,37,949000,0,0,0,0,30,779000,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.148,1089452.0,0.0,0.0,894291.9999999999,0.0
260959,1741,1,2008,4,1,29,510,41180,-1.0,N,N,S,104,2,60000,1,126000,0,0,3,186000,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.148,68880.0,144648.0,0.0,213528.0,0.0
260960,1741,1,2008,4,1,29,510,41180,-1.0,N,N,S,105,4,177000,0,0,0,0,3,122000,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.148,203196.0,0.0,0.0,140056.0,0.0
260961,1741,1,2008,4,1,29,510,41180,-1.0,N,N,S,106,4,144000,0,0,0,0,2,123000,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.148,165312.0,0.0,0.0,141204.0,0.0
360205,2597,1,2008,4,1,29,510,41180,-1.0,N,N,S,101,1,27000,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.148,30996.0,0.0,0.0,0.0,0.0
360206,2597,1,2008,4,1,29,510,41180,-1.0,N,N,S,102,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.148,0.0,0.0,0.0,0.0,0.0
360207,2597,1,2008,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.148,0.0,0.0,0.0,0.0,0.0
360208,2597,1,2008,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.148,0.0,0.0,0.0,0.0,0.0
360209,2597,1,2008,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.148,0.0,0.0,0.0,0.0,0.0
360210,2597,1,2008,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.148,0.0,0.0,0.0,0.0,0.0
394460,2919,1,2008,4,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.148,0.0,0.0,0.0,0.0,0.0
394461,2919,1,2008,4,1,29,510,41180,-1.0,N,N,S,102,3,20000,0,0,0,0,3,20000,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.148,22960.0,0.0,0.0,22960.0,0.0
394462,2919,1,2008,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.148,0.0,0.0,0.0,0.0,0.0
394463,2919,1,2008,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.148,0.0,0.0,0.0,0.0,0.0
394464,2919,1,2008,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.148,0.0,0.0,0.0,0.0,0.0
394465,2919,1,2008,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.148,0.0,0.0,0.0,0.0,0.0
468974,12333,1,2008,4,1,29,510,41180,-1.0,N,N,S,101,1,100000,0,0,1,350000,2,450000,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.148,114800.0,0.0,401800.0,516600.0,0.0
468975,12333,1,2008,4,1,29,510,41180,-1.0,N,N,S,102,4,213000,4,755000,5,3170000,8,2508000,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.148,244524.0,866739.9999999999,3639160.0,2879184.0,0.0
468976,12333,1,2008,4,1,29,510,41180,-1.0,N,N,S,103,4,157000,1,187000,0,0,1,187000,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.148,180236.0,214676.0,0.0,214676.0,0.0
468977,12333,1,2008,4,1,29,510,41180,-1.0,N,N,S,104,1,100000,0,0,1,395000,2,495000,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.148,114800.0,0.0,453460.0,568260.0,0.0
468978,12333,1,2008,4,1,29,510,41180,-1.0,N,N,S,105,0,0,1,200000,2,852000,1,200000,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.148,0.0,229600.0,978096.0,229600.0,0.0
468979,12333,1,2008,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.148,0.0,0.0,0.0,0.0,0.0
474710,13044,1,2008,4,1,29,510,41180,6.0,N,N,S,101,6,447000,2,500000,6,3725000,0,0,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.148,513156.0,574000.0,4276300.0,0.0,0.0
474711,13044,1,2008,4,1,29,510,41180,6.0,N,N,S,102,9,578000,10,2200000,12,5668000,7,1656000,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.148,663544.0,2525600.0,6506863.999999999,1901088.0,0.0
474712,13044,1,2008,4,1,29,510,41180,6.0,N,N,S,103,12,960000,3,507000,1,380000,4,600000,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.148,1102080.0,582036.0,436240.0,688800.0,0.0
474713,13044,1,2008,4,1,29,510,41180,6.0,N,N,S,104,1,40000,0,0,0,0,1,40000,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,Upper Income (> 120% of MFI),1.148,45920.0,0.0,0.0,45920.0,0.0
474714,13044,1,2008,4,1,29,510,41180,6.0,N,N,S,105,0,0,2,400000,2,1227000,0,0,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,Income Not Known (0),1.148,0.0,459200.0,1408596.0,0.0,0.0
474715,13044,1,2008,4,1,29,510,41180,6.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,Tract not Known (NA),1.148,0.0,0.0,0.0,0.0,0.0
539741,13684,1,2008,4,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.148,0.0,0.0,0.0,0.0,0.0
539742,13684,1,2008,4,1,29,510,41180,-1.0,N,N,S,102,0,0,1,250000,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.148,0.0,287000.0,0.0,0.0,0.0
539743,13684,1,2008,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.148,0.0,0.0,0.0,0.0,0.0
539744,13684,1,2008,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.148,0.0,0.0,0.0,0.0,0.0
539745,13684,1,2008,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.148,0.0,0.0,0.0,0.0,0.0
539746,13684,1,2008,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.148,0.0,0.0,0.0,0.0,0.0
546071,13688,1,2008,4,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.148,0.0,0.0,0.0,0.0,0.0
546072,13688,1,2008,4,1,29,510,41180,-1.0,N,N,S,102,2,55000,0,0,0,0,2,55000,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.148,63139.99999999999,0.0,0.0,63139.99999999999,0.0
546073,13688,1,2008,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.148,0.0,0.0,0.0,0.0,0.0
546074,13688,1,2008,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,Upper Income (> 120% of MFI),1.148,0.0,0.0,0.0,0.0,0.0
546075,13688,1,2008,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,Income Not Known (0),1.148,0.0,0.0,0.0,0.0,0.0
546076,13688,1,2008,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,Tract not Known (NA),1.148,0.0,0.0,0.0,0.0,0.0
574166,14369,1,2008,4,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.148,0.0,0.0,0.0,0.0,0.0
574167,14369,1,2008,4,1,29,510,41180,-1.0,N,N,S,102,1,52000,0,0,0,0,1,52000,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.148,59695.99999999999,0.0,0.0,59695.99999999999,0.0
574168,14369,1,2008,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.148,0.0,0.0,0.0,0.0,0.0
574169,14369,1,2008,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.148,0.0,0.0,0.0,0.0,0.0
574170,14369,1,2008,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.148,0.0,0.0,0.0,0.0,0.0
574171,14369,1,2008,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.148,0.0,0.0,0.0,0.0,0.0
668184,16971,1,2008,4,1,29,510,41180,-1.0,N,N,S,101,206,957000,0,0,0,0,90,405000,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.148,1098636.0,0.0,0.0,464940.0,0.0
668185,16971,1,2008,4,1,29,510,41180,-1.0,N,N,S,102,414,2290000,0,0,0,0,199,1068000,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.148,2628920.0,0.0,0.0,1226064.0,0.0
668186,16971,1,2008,4,1,29,510,41180,-1.0,N,N,S,103,268,1655000,0,0,0,0,151,883000,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.148,1899940.0,0.0,0.0,1013684.0,0.0
668187,16971,1,2008,4,1,29,510,41180,-1.0,N,N,S,104,38,268000,0,0,0,0,27,184000,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.148,307664.0,0.0,0.0,211232.0,0.0
668188,16971,1,2008,4,1,29,510,41180,-1.0,N,N,S,105,20,166000,0,0,0,0,10,65000,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.148,190568.0,0.0,0.0,74620.0,0.0
668189,16971,1,2008,4,1,29,510,41180,-1.0,N,N,S,106,11,35000,0,0,0,0,4,17000,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.148,40180.0,0.0,0.0,19516.0,0.0
781566,18112,1,2008,4,1,29,510,41180,25.0,N,N,S,101,35,956000,14,2592000,13,7745000,24,1498000,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.148,1097488.0,2975615.9999999995,8891260.0,1719703.9999999998,0.0
781567,18112,1,2008,4,1,29,510,41180,25.0,N,N,S,102,55,1924000,19,3301000,25,15314000,37,2318000,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.148,2208752.0,3789548.0,17580472.0,2661064.0,0.0
781568,18112,1,2008,4,1,29,510,41180,25.0,N,N,S,103,29,736000,11,1988000,16,8713000,26,2479000,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.148,844927.9999999999,2282224.0,10002524.0,2845892.0,0.0
781569,18112,1,2008,4,1,29,510,41180,25.0,N,N,S,104,2,150000,2,380000,0,0,2,150000,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.148,172200.0,436240.0,0.0,172200.0,0.0
781570,18112,1,2008,4,1,29,510,41180,25.0,N,N,S,105,2,130000,1,250000,3,1150000,0,0,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.148,149240.0,287000.0,1320200.0,0.0,0.0
781571,18112,1,2008,4,1,29,510,41180,25.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.148,0.0,0.0,0.0,0.0,0.0
817542,22015,1,2008,4,1,29,510,41180,-1.0,N,N,S,101,3,181000,1,194000,0,0,1,80000,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.148,207788.0,222712.0,0.0,91840.0,0.0
817543,22015,1,2008,4,1,29,510,41180,-1.0,N,N,S,102,0,0,4,888000,1,500000,0,0,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.148,0.0,1019424.0,574000.0,0.0,0.0
817544,22015,1,2008,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,1,500000,0,0,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.148,0.0,0.0,574000.0,0.0,0.0
817545,22015,1,2008,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.148,0.0,0.0,0.0,0.0,0.0
817546,22015,1,2008,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.148,0.0,0.0,0.0,0.0,0.0
817547,22015,1,2008,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.148,0.0,0.0,0.0,0.0,0.0
830812,22381,1,2008,4,1,29,510,41180,-1.0,N,N,S,101,131,769000,3,550000,1,750000,62,449000,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.148,882811.9999999999,631400.0,860999.9999999999,515452.0,0.0
830813,22381,1,2008,4,1,29,510,41180,-1.0,N,N,S,102,296,2068000,0,0,1,625000,135,1333000,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.148,2374064.0,0.0,717500.0,1530283.9999999998,0.0
830814,22381,1,2008,4,1,29,510,41180,-1.0,N,N,S,103,151,1172000,0,0,0,0,86,885000,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.148,1345456.0,0.0,0.0,1015980.0,0.0
830815,22381,1,2008,4,1,29,510,41180,-1.0,N,N,S,104,21,152000,0,0,0,0,8,75000,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.148,174496.0,0.0,0.0,86100.0,0.0
830816,22381,1,2008,4,1,29,510,41180,-1.0,N,N,S,105,12,69000,0,0,0,0,2,11000,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.148,79212.0,0.0,0.0,12627.999999999998,0.0
830817,22381,1,2008,4,1,29,510,41180,-1.0,N,N,S,106,1,1000,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.148,1148.0,0.0,0.0,0.0,0.0
943780,23160,1,2008,4,1,29,510,41180,-1.0,N,N,S,101,135,944000,0,0,0,0,2,6000,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.148,1083712.0,0.0,0.0,6887.999999999999,0.0
943781,23160,1,2008,4,1,29,510,41180,-1.0,N,N,S,102,391,2622000,0,0,0,0,5,39000,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.148,3010055.9999999995,0.0,0.0,44772.0,0.0
943782,23160,1,2008,4,1,29,510,41180,-1.0,N,N,S,103,294,2119000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.148,2432612.0,0.0,0.0,0.0,0.0
943783,23160,1,2008,4,1,29,510,41180,-1.0,N,N,S,104,28,211000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,Upper Income (> 120% of MFI),1.148,242228.0,0.0,0.0,0.0,0.0
943784,23160,1,2008,4,1,29,510,41180,-1.0,N,N,S,105,21,145000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,Income Not Known (0),1.148,166460.0,0.0,0.0,0.0,0.0
943785,23160,1,2008,4,1,29,510,41180,-1.0,N,N,S,106,5,22000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,Tract not Known (NA),1.148,25256.0,0.0,0.0,0.0,0.0
966427,23160,1,2008,4,6,29,510,41180,-1.0,N,N,S,101,21,77000,0,0,0,0,10,41000,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Purchase,Low Income (< 50% of MFI) - excluding 0),1.148,88396.0,0.0,0.0,47067.99999999999,0.0
966428,23160,1,2008,4,6,29,510,41180,-1.0,N,N,S,102,27,176000,0,0,0,0,13,78000,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Purchase,Moderate Income (50% to 80% of MFI),1.148,202048.0,0.0,0.0,89544.0,0.0
966429,23160,1,2008,4,6,29,510,41180,-1.0,N,N,S,103,13,103000,0,0,0,0,7,46000,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Purchase,Middle Income (80% to 120% of MFI),1.148,118244.0,0.0,0.0,52807.99999999999,0.0
966430,23160,1,2008,4,6,29,510,41180,-1.0,N,N,S,104,1,6000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Purchase,Upper Income (> 120% of MFI),1.148,6887.999999999999,0.0,0.0,0.0,0.0
966431,23160,1,2008,4,6,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Purchase,Income Not Known (0),1.148,0.0,0.0,0.0,0.0,0.0
966432,23160,1,2008,4,6,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Purchase,Tract not Known (NA),1.148,0.0,0.0,0.0,0.0,0.0
