rownumber,respondentID,agency_code,activity_year,loan_type,action_taken_type,state,county,msa,assessment_area_number,partial_county_indicator,split_county_indicator,population_classification,income_group_total,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoansAff,amtLoansAff,institution_name,agency,loan_to,action_taken,income_group,inflation_factor,amtLoans1_adjusted,amtLoans100k_adjusted,amtLoans250k_adjusted,amtLoansToSmallest_adjusted,amtLoansAff_adjusted
98252,1461,1,2016,4,1,24,510,12580,-1.0,N,N,L,6,104,358000,1,181000,1,300000,72,219000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,50% to 60% of MFI,1.0,358000.0,181000.0,300000.0,219000.0,0.0
98253,1461,1,2016,4,1,24,510,12580,-1.0,N,N,L,7,76,287000,0,0,0,0,65,254000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,60% to 70% of MFI,1.0,287000.0,0.0,0.0,254000.0,0.0
98254,1461,1,2016,4,1,24,510,12580,-1.0,N,N,L,8,51,205000,0,0,0,0,43,182000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,70% to 80% of MFI,1.0,205000.0,0.0,0.0,182000.0,0.0
98255,1461,1,2016,4,1,24,510,12580,-1.0,N,N,L,9,44,204000,0,0,0,0,33,163000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,80% to 90% of MFI,1.0,204000.0,0.0,0.0,163000.0,0.0
98256,1461,1,2016,4,1,24,510,12580,-1.0,N,N,L,10,45,195000,0,0,0,0,44,189000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,90% to 100% of MFI,1.0,195000.0,0.0,0.0,189000.0,0.0
98257,1461,1,2016,4,1,24,510,12580,-1.0,N,N,L,11,16,69000,0,0,0,0,10,56000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,100% to 110% of MFI,1.0,69000.0,0.0,0.0,56000.0,0.0
98258,1461,1,2016,4,1,24,510,12580,-1.0,N,N,L,12,12,50000,0,0,0,0,7,36000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,110% to 120% of MFI,1.0,50000.0,0.0,0.0,36000.0,0.0
98259,1461,1,2016,4,1,24,510,12580,-1.0,N,N,L,13,54,380000,0,0,0,0,42,290000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,> 120% of MFI,1.0,380000.0,0.0,0.0,290000.0,0.0
98260,1461,1,2016,4,1,24,510,12580,-1.0,N,N,L,14,3,17000,0,0,0,0,2,5000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,MFI not known (income percentage = 0),1.0,17000.0,0.0,0.0,5000.0,0.0
98261,1461,1,2016,4,1,24,510,12580,-1.0,N,N,L,15,2,4000,0,0,0,0,1,2000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,Tract not Known (reported as NA),1.0,4000.0,0.0,0.0,2000.0,0.0
135691,8846,1,2016,4,1,24,510,12580,-1.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,Old National Bank ((IN)),OCC,Business,Origination,< 10% of Median Family Income (MFI),1.0,0.0,0.0,0.0,0.0,0.0
135692,8846,1,2016,4,1,24,510,12580,-1.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,Old National Bank ((IN)),OCC,Business,Origination,10% to 20% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
135693,8846,1,2016,4,1,24,510,12580,-1.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,Old National Bank ((IN)),OCC,Business,Origination,20% to 30% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
135694,8846,1,2016,4,1,24,510,12580,-1.0,N,N,L,4,0,0,0,0,1,800000,0,0,0,0,Old National Bank ((IN)),OCC,Business,Origination,30% to 40% of MFI,1.0,0.0,0.0,800000.0,0.0,0.0
135695,8846,1,2016,4,1,24,510,12580,-1.0,N,N,L,5,0,0,0,0,0,0,0,0,0,0,Old National Bank ((IN)),OCC,Business,Origination,40% to 50% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
135696,8846,1,2016,4,1,24,510,12580,-1.0,N,N,L,6,0,0,0,0,0,0,0,0,0,0,Old National Bank ((IN)),OCC,Business,Origination,50% to 60% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
135697,8846,1,2016,4,1,24,510,12580,-1.0,N,N,L,7,0,0,0,0,0,0,0,0,0,0,Old National Bank ((IN)),OCC,Business,Origination,60% to 70% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
135698,8846,1,2016,4,1,24,510,12580,-1.0,N,N,L,8,0,0,0,0,0,0,0,0,0,0,Old National Bank ((IN)),OCC,Business,Origination,70% to 80% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
135699,8846,1,2016,4,1,24,510,12580,-1.0,N,N,L,9,0,0,0,0,0,0,0,0,0,0,Old National Bank ((IN)),OCC,Business,Origination,80% to 90% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
135700,8846,1,2016,4,1,24,510,12580,-1.0,N,N,L,10,0,0,0,0,0,0,0,0,0,0,Old National Bank ((IN)),OCC,Business,Origination,90% to 100% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
135701,8846,1,2016,4,1,24,510,12580,-1.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,Old National Bank ((IN)),OCC,Business,Origination,100% to 110% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
135702,8846,1,2016,4,1,24,510,12580,-1.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,Old National Bank ((IN)),OCC,Business,Origination,110% to 120% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
135703,8846,1,2016,4,1,24,510,12580,-1.0,N,N,L,13,0,0,0,0,0,0,0,0,0,0,Old National Bank ((IN)),OCC,Business,Origination,> 120% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
135704,8846,1,2016,4,1,24,510,12580,-1.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,Old National Bank ((IN)),OCC,Business,Origination,MFI not known (income percentage = 0),1.0,0.0,0.0,0.0,0.0,0.0
135705,8846,1,2016,4,1,24,510,12580,-1.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,Old National Bank ((IN)),OCC,Business,Origination,Tract not Known (reported as NA),1.0,0.0,0.0,0.0,0.0,0.0
150066,13044,1,2016,4,1,24,510,12580,1.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,< 10% of Median Family Income (MFI),1.0,0.0,0.0,0.0,0.0,0.0
150067,13044,1,2016,4,1,24,510,12580,1.0,N,N,L,2,7,43000,0,0,0,0,7,43000,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,10% to 20% of MFI,1.0,43000.0,0.0,0.0,43000.0,0.0
150068,13044,1,2016,4,1,24,510,12580,1.0,N,N,L,3,36,292000,0,0,0,0,22,140000,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,20% to 30% of MFI,1.0,292000.0,0.0,0.0,140000.0,0.0
150069,13044,1,2016,4,1,24,510,12580,1.0,N,N,L,4,58,558000,4,639000,1,275000,41,472000,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,30% to 40% of MFI,1.0,558000.0,639000.0,275000.0,472000.0,0.0
150070,13044,1,2016,4,1,24,510,12580,1.0,N,N,L,5,163,1965000,0,0,1,1000000,102,916000,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,40% to 50% of MFI,1.0,1965000.0,0.0,1000000.0,916000.0,0.0
150071,13044,1,2016,4,1,24,510,12580,1.0,N,N,L,6,151,1921000,1,200000,3,2427000,86,735000,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,50% to 60% of MFI,1.0,1921000.0,200000.0,2427000.0,735000.0,0.0
150072,13044,1,2016,4,1,24,510,12580,1.0,N,N,L,7,92,1142000,1,200000,1,400000,58,487000,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,60% to 70% of MFI,1.0,1142000.0,200000.0,400000.0,487000.0,0.0
150073,13044,1,2016,4,1,24,510,12580,1.0,N,N,L,8,86,971000,1,200000,1,750000,57,531000,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,70% to 80% of MFI,1.0,971000.0,200000.0,750000.0,531000.0,0.0
150074,13044,1,2016,4,1,24,510,12580,1.0,N,N,L,9,101,1632000,3,650000,2,570000,61,706000,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,80% to 90% of MFI,1.0,1632000.0,650000.0,570000.0,706000.0,0.0
150075,13044,1,2016,4,1,24,510,12580,1.0,N,N,L,10,59,881000,1,200000,2,1315000,45,841000,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,90% to 100% of MFI,1.0,881000.0,200000.0,1315000.0,841000.0,0.0
150076,13044,1,2016,4,1,24,510,12580,1.0,N,N,L,11,30,491000,1,110000,1,484000,16,284000,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,100% to 110% of MFI,1.0,491000.0,110000.0,484000.0,284000.0,0.0
150077,13044,1,2016,4,1,24,510,12580,1.0,N,N,L,12,24,246000,0,0,0,0,16,141000,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,110% to 120% of MFI,1.0,246000.0,0.0,0.0,141000.0,0.0
150078,13044,1,2016,4,1,24,510,12580,1.0,N,N,L,13,134,1658000,1,250000,1,500000,78,891000,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,> 120% of MFI,1.0,1658000.0,250000.0,500000.0,891000.0,0.0
150079,13044,1,2016,4,1,24,510,12580,1.0,N,N,L,14,2,16000,0,0,0,0,1,6000,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,MFI not known (income percentage = 0),1.0,16000.0,0.0,0.0,6000.0,0.0
150080,13044,1,2016,4,1,24,510,12580,1.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,"Bank of America, N.A. (CA)",OCC,Business,Origination,Tract not Known (reported as NA),1.0,0.0,0.0,0.0,0.0,0.0
172684,13688,1,2016,4,1,24,510,12580,26.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,< 10% of Median Family Income (MFI),1.0,0.0,0.0,0.0,0.0,0.0
172685,13688,1,2016,4,1,24,510,12580,26.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,10% to 20% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
172686,13688,1,2016,4,1,24,510,12580,26.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,20% to 30% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
172687,13688,1,2016,4,1,24,510,12580,26.0,N,N,L,4,1,10000,0,0,1,500000,0,0,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,30% to 40% of MFI,1.0,10000.0,0.0,500000.0,0.0,0.0
172688,13688,1,2016,4,1,24,510,12580,26.0,N,N,L,5,3,41000,1,200000,0,0,1,20000,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,40% to 50% of MFI,1.0,41000.0,200000.0,0.0,20000.0,0.0
172689,13688,1,2016,4,1,24,510,12580,26.0,N,N,L,6,3,7000,0,0,0,0,0,0,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,50% to 60% of MFI,1.0,7000.0,0.0,0.0,0.0,0.0
172690,13688,1,2016,4,1,24,510,12580,26.0,N,N,L,7,1,10000,0,0,0,0,0,0,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,60% to 70% of MFI,1.0,10000.0,0.0,0.0,0.0,0.0
172691,13688,1,2016,4,1,24,510,12580,26.0,N,N,L,8,1,8000,0,0,0,0,1,8000,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,70% to 80% of MFI,1.0,8000.0,0.0,0.0,8000.0,0.0
172692,13688,1,2016,4,1,24,510,12580,26.0,N,N,L,9,1,50000,0,0,1,500000,0,0,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,80% to 90% of MFI,1.0,50000.0,0.0,500000.0,0.0,0.0
172693,13688,1,2016,4,1,24,510,12580,26.0,N,N,L,10,2,35000,0,0,0,0,2,35000,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,90% to 100% of MFI,1.0,35000.0,0.0,0.0,35000.0,0.0
172694,13688,1,2016,4,1,24,510,12580,26.0,N,N,L,11,0,0,0,0,1,350000,0,0,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,100% to 110% of MFI,1.0,0.0,0.0,350000.0,0.0,0.0
172695,13688,1,2016,4,1,24,510,12580,26.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,110% to 120% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
172696,13688,1,2016,4,1,24,510,12580,26.0,N,N,L,13,9,395000,2,350000,2,1168000,4,195000,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,> 120% of MFI,1.0,395000.0,350000.0,1168000.0,195000.0,0.0
172697,13688,1,2016,4,1,24,510,12580,26.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,MFI not known (income percentage = 0),1.0,0.0,0.0,0.0,0.0,0.0
172698,13688,1,2016,4,1,24,510,12580,26.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,"Capital One, N.A. (VA)",OCC,Business,Origination,Tract not Known (reported as NA),1.0,0.0,0.0,0.0,0.0,0.0
192309,14583,1,2016,4,1,24,510,12580,-1.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,"BMO Harris Bank, N.A. (IL)",OCC,Business,Origination,< 10% of Median Family Income (MFI),1.0,0.0,0.0,0.0,0.0,0.0
192310,14583,1,2016,4,1,24,510,12580,-1.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,"BMO Harris Bank, N.A. (IL)",OCC,Business,Origination,10% to 20% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
192311,14583,1,2016,4,1,24,510,12580,-1.0,N,N,L,3,0,0,1,121000,0,0,0,0,0,0,"BMO Harris Bank, N.A. (IL)",OCC,Business,Origination,20% to 30% of MFI,1.0,0.0,121000.0,0.0,0.0,0.0
192312,14583,1,2016,4,1,24,510,12580,-1.0,N,N,L,4,8,351000,2,230000,0,0,0,0,0,0,"BMO Harris Bank, N.A. (IL)",OCC,Business,Origination,30% to 40% of MFI,1.0,351000.0,230000.0,0.0,0.0,0.0
192313,14583,1,2016,4,1,24,510,12580,-1.0,N,N,L,5,0,0,0,0,0,0,0,0,0,0,"BMO Harris Bank, N.A. (IL)",OCC,Business,Origination,40% to 50% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
192314,14583,1,2016,4,1,24,510,12580,-1.0,N,N,L,6,4,180000,2,390000,0,0,0,0,0,0,"BMO Harris Bank, N.A. (IL)",OCC,Business,Origination,50% to 60% of MFI,1.0,180000.0,390000.0,0.0,0.0,0.0
192315,14583,1,2016,4,1,24,510,12580,-1.0,N,N,L,7,0,0,2,333000,0,0,0,0,0,0,"BMO Harris Bank, N.A. (IL)",OCC,Business,Origination,60% to 70% of MFI,1.0,0.0,333000.0,0.0,0.0,0.0
192316,14583,1,2016,4,1,24,510,12580,-1.0,N,N,L,8,1,64000,0,0,0,0,0,0,0,0,"BMO Harris Bank, N.A. (IL)",OCC,Business,Origination,70% to 80% of MFI,1.0,64000.0,0.0,0.0,0.0,0.0
192317,14583,1,2016,4,1,24,510,12580,-1.0,N,N,L,9,0,0,0,0,0,0,0,0,0,0,"BMO Harris Bank, N.A. (IL)",OCC,Business,Origination,80% to 90% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
192318,14583,1,2016,4,1,24,510,12580,-1.0,N,N,L,10,1,16000,0,0,0,0,0,0,0,0,"BMO Harris Bank, N.A. (IL)",OCC,Business,Origination,90% to 100% of MFI,1.0,16000.0,0.0,0.0,0.0,0.0
192319,14583,1,2016,4,1,24,510,12580,-1.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,"BMO Harris Bank, N.A. (IL)",OCC,Business,Origination,100% to 110% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
192320,14583,1,2016,4,1,24,510,12580,-1.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,"BMO Harris Bank, N.A. (IL)",OCC,Business,Origination,110% to 120% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
192321,14583,1,2016,4,1,24,510,12580,-1.0,N,N,L,13,0,0,0,0,0,0,0,0,0,0,"BMO Harris Bank, N.A. (IL)",OCC,Business,Origination,> 120% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
192322,14583,1,2016,4,1,24,510,12580,-1.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,"BMO Harris Bank, N.A. (IL)",OCC,Business,Origination,MFI not known (income percentage = 0),1.0,0.0,0.0,0.0,0.0,0.0
192323,14583,1,2016,4,1,24,510,12580,-1.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,"BMO Harris Bank, N.A. (IL)",OCC,Business,Origination,Tract not Known (reported as NA),1.0,0.0,0.0,0.0,0.0,0.0
213941,15576,1,2016,4,1,24,510,12580,-1.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,STEARNS BANK N A (MN),OCC,Business,Origination,< 10% of Median Family Income (MFI),1.0,0.0,0.0,0.0,0.0,0.0
213942,15576,1,2016,4,1,24,510,12580,-1.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,STEARNS BANK N A (MN),OCC,Business,Origination,10% to 20% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
213943,15576,1,2016,4,1,24,510,12580,-1.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,STEARNS BANK N A (MN),OCC,Business,Origination,20% to 30% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
213944,15576,1,2016,4,1,24,510,12580,-1.0,N,N,L,4,0,0,0,0,0,0,0,0,0,0,STEARNS BANK N A (MN),OCC,Business,Origination,30% to 40% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
213945,15576,1,2016,4,1,24,510,12580,-1.0,N,N,L,5,1,13000,0,0,0,0,0,0,0,0,STEARNS BANK N A (MN),OCC,Business,Origination,40% to 50% of MFI,1.0,13000.0,0.0,0.0,0.0,0.0
213946,15576,1,2016,4,1,24,510,12580,-1.0,N,N,L,6,2,86000,1,197000,0,0,0,0,0,0,STEARNS BANK N A (MN),OCC,Business,Origination,50% to 60% of MFI,1.0,86000.0,197000.0,0.0,0.0,0.0
213947,15576,1,2016,4,1,24,510,12580,-1.0,N,N,L,7,0,0,1,218000,0,0,1,218000,0,0,STEARNS BANK N A (MN),OCC,Business,Origination,60% to 70% of MFI,1.0,0.0,218000.0,0.0,218000.0,0.0
213948,15576,1,2016,4,1,24,510,12580,-1.0,N,N,L,8,0,0,0,0,0,0,0,0,0,0,STEARNS BANK N A (MN),OCC,Business,Origination,70% to 80% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
213949,15576,1,2016,4,1,24,510,12580,-1.0,N,N,L,9,0,0,0,0,1,560000,1,560000,0,0,STEARNS BANK N A (MN),OCC,Business,Origination,80% to 90% of MFI,1.0,0.0,0.0,560000.0,560000.0,0.0
213950,15576,1,2016,4,1,24,510,12580,-1.0,N,N,L,10,0,0,0,0,0,0,0,0,0,0,STEARNS BANK N A (MN),OCC,Business,Origination,90% to 100% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
213951,15576,1,2016,4,1,24,510,12580,-1.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,STEARNS BANK N A (MN),OCC,Business,Origination,100% to 110% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
213952,15576,1,2016,4,1,24,510,12580,-1.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,STEARNS BANK N A (MN),OCC,Business,Origination,110% to 120% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
213953,15576,1,2016,4,1,24,510,12580,-1.0,N,N,L,13,0,0,0,0,0,0,0,0,0,0,STEARNS BANK N A (MN),OCC,Business,Origination,> 120% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
213954,15576,1,2016,4,1,24,510,12580,-1.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,STEARNS BANK N A (MN),OCC,Business,Origination,MFI not known (income percentage = 0),1.0,0.0,0.0,0.0,0.0,0.0
213955,15576,1,2016,4,1,24,510,12580,-1.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,STEARNS BANK N A (MN),OCC,Business,Origination,Tract not Known (reported as NA),1.0,0.0,0.0,0.0,0.0,0.0
226530,16892,1,2016,4,1,24,510,12580,140.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,< 10% of Median Family Income (MFI),1.0,0.0,0.0,0.0,0.0,0.0
226531,16892,1,2016,4,1,24,510,12580,140.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,10% to 20% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
226532,16892,1,2016,4,1,24,510,12580,140.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,20% to 30% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
226533,16892,1,2016,4,1,24,510,12580,140.0,N,N,L,4,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,30% to 40% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
226534,16892,1,2016,4,1,24,510,12580,140.0,N,N,L,5,1,3000,0,0,0,0,1,3000,0,0,Unknown,OCC,Business,Origination,40% to 50% of MFI,1.0,3000.0,0.0,0.0,3000.0,0.0
226535,16892,1,2016,4,1,24,510,12580,140.0,N,N,L,6,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,50% to 60% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
226536,16892,1,2016,4,1,24,510,12580,140.0,N,N,L,7,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,60% to 70% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
226537,16892,1,2016,4,1,24,510,12580,140.0,N,N,L,8,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,70% to 80% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
226538,16892,1,2016,4,1,24,510,12580,140.0,N,N,L,9,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,80% to 90% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
226539,16892,1,2016,4,1,24,510,12580,140.0,N,N,L,10,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,90% to 100% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
226540,16892,1,2016,4,1,24,510,12580,140.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,100% to 110% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
226541,16892,1,2016,4,1,24,510,12580,140.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,110% to 120% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
226542,16892,1,2016,4,1,24,510,12580,140.0,N,N,L,13,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,> 120% of MFI,1.0,0.0,0.0,0.0,0.0,0.0
226543,16892,1,2016,4,1,24,510,12580,140.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,MFI not known (income percentage = 0),1.0,0.0,0.0,0.0,0.0,0.0
226544,16892,1,2016,4,1,24,510,12580,140.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Tract not Known (reported as NA),1.0,0.0,0.0,0.0,0.0,0.0
242290,23160,1,2016,4,1,24,510,12580,-1.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,< 10% of Median Family Income (MFI),1.0,0.0,0.0,0.0,0.0,0.0
242291,23160,1,2016,4,1,24,510,12580,-1.0,N,N,L,2,3,25000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,10% to 20% of MFI,1.0,25000.0,0.0,0.0,0.0,0.0
242292,23160,1,2016,4,1,24,510,12580,-1.0,N,N,L,3,18,250000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,20% to 30% of MFI,1.0,250000.0,0.0,0.0,0.0,0.0
242293,23160,1,2016,4,1,24,510,12580,-1.0,N,N,L,4,35,308000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,30% to 40% of MFI,1.0,308000.0,0.0,0.0,0.0,0.0
242294,23160,1,2016,4,1,24,510,12580,-1.0,N,N,L,5,85,832000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,40% to 50% of MFI,1.0,832000.0,0.0,0.0,0.0,0.0
242295,23160,1,2016,4,1,24,510,12580,-1.0,N,N,L,6,92,949000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,50% to 60% of MFI,1.0,949000.0,0.0,0.0,0.0,0.0
242296,23160,1,2016,4,1,24,510,12580,-1.0,N,N,L,7,73,830000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,60% to 70% of MFI,1.0,830000.0,0.0,0.0,0.0,0.0
242297,23160,1,2016,4,1,24,510,12580,-1.0,N,N,L,8,53,584000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,70% to 80% of MFI,1.0,584000.0,0.0,0.0,0.0,0.0
242298,23160,1,2016,4,1,24,510,12580,-1.0,N,N,L,9,81,848000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,80% to 90% of MFI,1.0,848000.0,0.0,0.0,0.0,0.0
242299,23160,1,2016,4,1,24,510,12580,-1.0,N,N,L,10,71,728000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,90% to 100% of MFI,1.0,728000.0,0.0,0.0,0.0,0.0
242300,23160,1,2016,4,1,24,510,12580,-1.0,N,N,L,11,34,337000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,100% to 110% of MFI,1.0,337000.0,0.0,0.0,0.0,0.0
242301,23160,1,2016,4,1,24,510,12580,-1.0,N,N,L,12,19,257000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,110% to 120% of MFI,1.0,257000.0,0.0,0.0,0.0,0.0
242302,23160,1,2016,4,1,24,510,12580,-1.0,N,N,L,13,139,1661000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,> 120% of MFI,1.0,1661000.0,0.0,0.0,0.0,0.0
242303,23160,1,2016,4,1,24,510,12580,-1.0,N,N,L,14,1,10000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,MFI not known (income percentage = 0),1.0,10000.0,0.0,0.0,0.0,0.0
242304,23160,1,2016,4,1,24,510,12580,-1.0,N,N,L,15,9,65000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,Tract not Known (reported as NA),1.0,65000.0,0.0,0.0,0.0,0.0
257607,23216,1,2016,4,1,24,510,12580,-1.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,Barrington Bank and Trust (IL),OCC,Business,Origination,< 10% of Median Family Income (MFI),1.0,0.0,0.0,0.0,0.0,0.0
