rownumber,respondentID,agency_code,activity_year,state,county,msa,census_tract,assessment_area_number,partial_county_indicator,split_county_indicator,population_classification,income_group,loan_indicator
1710941,12433,3,2009,24,510,12580.0,2804.01,1.0,N,N,L,12,N
1710942,12433,3,2009,24,510,12580.0,1201.0,1.0,N,N,L,13,N
1710943,12433,3,2009,24,510,12580.0,1308.05,1.0,N,N,L,13,N
1710944,12433,3,2009,24,510,12580.0,2201.0,1.0,N,N,L,13,N
1710945,12433,3,2009,24,510,12580.0,2402.0,1.0,N,N,L,13,N
1710946,12433,3,2009,24,510,12580.0,2711.02,1.0,N,N,L,13,N
1710947,12433,3,2009,24,510,12580.0,2712.0,1.0,N,N,L,13,N
1710948,12433,3,2009,24,510,12580.0,2713.0,1.0,N,N,L,13,N
1710949,12433,3,2009,24,510,12580.0,2714.0,1.0,N,N,L,13,N
1710950,12433,3,2009,24,510,12580.0,2715.01,1.0,N,N,L,13,N
1710951,12433,3,2009,24,510,12580.0,2715.03,1.0,N,N,L,13,N
1710952,12433,3,2009,24,510,12580.0,1003.0,1.0,N,N,L,14,N
1722225,14679,3,2009,24,510,12580.0,1701.0,,N,N,L,4,Y
1743432,15951,3,2009,24,510,12580.0,501.0,1.0,N,N,L,2,Y
1743433,15951,3,2009,24,510,12580.0,2606.04,1.0,N,N,L,2,N
1743434,15951,3,2009,24,510,12580.0,605.0,1.0,N,N,L,3,N
1743435,15951,3,2009,24,510,12580.0,704.0,1.0,N,N,L,3,N
1743436,15951,3,2009,24,510,12580.0,802.0,1.0,N,N,L,3,N
1743437,15951,3,2009,24,510,12580.0,808.0,1.0,N,N,L,3,N
1743438,15951,3,2009,24,510,12580.0,904.0,1.0,N,N,L,3,N
1743439,15951,3,2009,24,510,12580.0,1402.0,1.0,N,N,L,3,N
1743440,15951,3,2009,24,510,12580.0,1702.0,1.0,N,N,L,3,N
1743441,15951,3,2009,24,510,12580.0,1801.0,1.0,N,N,L,3,N
1743442,15951,3,2009,24,510,12580.0,2502.04,1.0,N,N,L,3,N
1743443,15951,3,2009,24,510,12580.0,2503.02,1.0,N,N,L,3,N
1743444,15951,3,2009,24,510,12580.0,2603.03,1.0,N,N,L,3,N
1743445,15951,3,2009,24,510,12580.0,301.0,1.0,N,N,L,4,N
1743446,15951,3,2009,24,510,12580.0,603.0,1.0,N,N,L,4,N
1743447,15951,3,2009,24,510,12580.0,703.0,1.0,N,N,L,4,Y
1743448,15951,3,2009,24,510,12580.0,804.0,1.0,N,N,L,4,N
1743449,15951,3,2009,24,510,12580.0,807.0,1.0,N,N,L,4,N
1743450,15951,3,2009,24,510,12580.0,909.0,1.0,N,N,L,4,N
1743451,15951,3,2009,24,510,12580.0,1002.0,1.0,N,N,L,4,N
1743452,15951,3,2009,24,510,12580.0,1204.0,1.0,N,N,L,4,N
1743453,15951,3,2009,24,510,12580.0,1205.0,1.0,N,N,L,4,N
1743454,15951,3,2009,24,510,12580.0,1301.0,1.0,N,N,L,4,N
1743455,15951,3,2009,24,510,12580.0,1303.0,1.0,N,N,L,4,N
1743456,15951,3,2009,24,510,12580.0,1501.0,1.0,N,N,L,4,N
1743457,15951,3,2009,24,510,12580.0,1513.0,1.0,N,N,L,4,N
1743458,15951,3,2009,24,510,12580.0,1601.0,1.0,N,N,L,4,N
1743459,15951,3,2009,24,510,12580.0,1603.0,1.0,N,N,L,4,N
1743460,15951,3,2009,24,510,12580.0,1604.0,1.0,N,N,L,4,N
1743461,15951,3,2009,24,510,12580.0,1701.0,1.0,N,N,L,4,N
1743462,15951,3,2009,24,510,12580.0,1703.0,1.0,N,N,L,4,N
1743463,15951,3,2009,24,510,12580.0,1901.0,1.0,N,N,L,4,N
1743464,15951,3,2009,24,510,12580.0,1903.0,1.0,N,N,L,4,N
1743465,15951,3,2009,24,510,12580.0,2003.0,1.0,N,N,L,4,N
1743466,15951,3,2009,24,510,12580.0,2004.0,1.0,N,N,L,4,N
1743467,15951,3,2009,24,510,12580.0,2502.03,1.0,N,N,L,4,N
1743468,15951,3,2009,24,510,12580.0,2502.07,1.0,N,N,L,4,N
1743469,15951,3,2009,24,510,12580.0,2504.02,1.0,N,N,L,4,N
1743470,15951,3,2009,24,510,12580.0,2707.01,1.0,N,N,L,4,N
1743471,15951,3,2009,24,510,12580.0,2804.04,1.0,N,N,L,4,N
1743472,15951,3,2009,24,510,12580.0,602.0,1.0,N,N,L,5,N
1743473,15951,3,2009,24,510,12580.0,604.0,1.0,N,N,L,5,N
1743474,15951,3,2009,24,510,12580.0,701.0,1.0,N,N,L,5,N
1743475,15951,3,2009,24,510,12580.0,702.0,1.0,N,N,L,5,N
1743476,15951,3,2009,24,510,12580.0,803.01,1.0,N,N,L,5,N
1743477,15951,3,2009,24,510,12580.0,805.0,1.0,N,N,L,5,N
1743478,15951,3,2009,24,510,12580.0,806.0,1.0,N,N,L,5,N
1743479,15951,3,2009,24,510,12580.0,905.0,1.0,N,N,L,5,Y
1743480,15951,3,2009,24,510,12580.0,907.0,1.0,N,N,L,5,N
1743481,15951,3,2009,24,510,12580.0,1001.0,1.0,N,N,L,5,N
1743482,15951,3,2009,24,510,12580.0,1207.0,1.0,N,N,L,5,Y
1743483,15951,3,2009,24,510,12580.0,1302.0,1.0,N,N,L,5,N
1743484,15951,3,2009,24,510,12580.0,1304.0,1.0,N,N,L,5,N
1743485,15951,3,2009,24,510,12580.0,1403.0,1.0,N,N,L,5,N
1743486,15951,3,2009,24,510,12580.0,1502.0,1.0,N,N,L,5,N
1743487,15951,3,2009,24,510,12580.0,1504.0,1.0,N,N,L,5,N
1743488,15951,3,2009,24,510,12580.0,1506.0,1.0,N,N,L,5,N
1743489,15951,3,2009,24,510,12580.0,1512.0,1.0,N,N,L,5,N
1743490,15951,3,2009,24,510,12580.0,1602.0,1.0,N,N,L,5,N
1743491,15951,3,2009,24,510,12580.0,1605.0,1.0,N,N,L,5,N
1743492,15951,3,2009,24,510,12580.0,1606.0,1.0,N,N,L,5,N
1743493,15951,3,2009,24,510,12580.0,1803.0,1.0,N,N,L,5,N
1743494,15951,3,2009,24,510,12580.0,2005.0,1.0,N,N,L,5,N
1743495,15951,3,2009,24,510,12580.0,2101.0,1.0,N,N,L,5,N
1743496,15951,3,2009,24,510,12580.0,2102.0,1.0,N,N,L,5,N
1743497,15951,3,2009,24,510,12580.0,2503.01,1.0,N,N,L,5,N
1743498,15951,3,2009,24,510,12580.0,2505.0,1.0,N,N,L,5,N
1743499,15951,3,2009,24,510,12580.0,2604.02,1.0,N,N,L,5,N
1743500,15951,3,2009,24,510,12580.0,2607.0,1.0,N,N,L,5,Y
1743501,15951,3,2009,24,510,12580.0,2610.0,1.0,N,N,L,5,N
1743502,15951,3,2009,24,510,12580.0,2716.0,1.0,N,N,L,5,N
1743503,15951,3,2009,24,510,12580.0,2718.01,1.0,N,N,L,5,N
1743504,15951,3,2009,24,510,12580.0,2718.02,1.0,N,N,L,5,N
1743505,15951,3,2009,24,510,12580.0,2803.01,1.0,N,N,L,5,N
1743506,15951,3,2009,24,510,12580.0,601.0,1.0,N,N,L,6,N
1743507,15951,3,2009,24,510,12580.0,801.02,1.0,N,N,L,6,N
1743508,15951,3,2009,24,510,12580.0,803.02,1.0,N,N,L,6,N
1743509,15951,3,2009,24,510,12580.0,906.0,1.0,N,N,L,6,N
1743510,15951,3,2009,24,510,12580.0,908.0,1.0,N,N,L,6,N
1743511,15951,3,2009,24,510,12580.0,1004.0,1.0,N,N,L,6,N
1743512,15951,3,2009,24,510,12580.0,1203.0,1.0,N,N,L,6,N
1743513,15951,3,2009,24,510,12580.0,1308.04,1.0,N,N,L,6,N
1743514,15951,3,2009,24,510,12580.0,1503.0,1.0,N,N,L,6,N
1743515,15951,3,2009,24,510,12580.0,1505.0,1.0,N,N,L,6,N
1743516,15951,3,2009,24,510,12580.0,1508.0,1.0,N,N,L,6,N
1743517,15951,3,2009,24,510,12580.0,1510.0,1.0,N,N,L,6,N
1743518,15951,3,2009,24,510,12580.0,1607.0,1.0,N,N,L,6,N
1743519,15951,3,2009,24,510,12580.0,1608.02,1.0,N,N,L,6,N
1743520,15951,3,2009,24,510,12580.0,1902.0,1.0,N,N,L,6,N
1743521,15951,3,2009,24,510,12580.0,2001.0,1.0,N,N,L,6,N
1743522,15951,3,2009,24,510,12580.0,2002.0,1.0,N,N,L,6,N
1743523,15951,3,2009,24,510,12580.0,2006.0,1.0,N,N,L,6,N
1743524,15951,3,2009,24,510,12580.0,2007.01,1.0,N,N,L,6,N
1743525,15951,3,2009,24,510,12580.0,2008.0,1.0,N,N,L,6,N
1743526,15951,3,2009,24,510,12580.0,2303.0,1.0,N,N,L,6,N
1743527,15951,3,2009,24,510,12580.0,2602.02,1.0,N,N,L,6,N
1743528,15951,3,2009,24,510,12580.0,2604.01,1.0,N,N,L,6,N
1743529,15951,3,2009,24,510,12580.0,2604.04,1.0,N,N,L,6,Y
1743530,15951,3,2009,24,510,12580.0,2608.0,1.0,N,N,L,6,N
1743531,15951,3,2009,24,510,12580.0,2611.0,1.0,N,N,L,6,N
1743532,15951,3,2009,24,510,12580.0,2707.02,1.0,N,N,L,6,Y
1743533,15951,3,2009,24,510,12580.0,2710.01,1.0,N,N,L,6,N
1743534,15951,3,2009,24,510,12580.0,2717.0,1.0,N,N,L,6,N
1743535,15951,3,2009,24,510,12580.0,2803.02,1.0,N,N,L,6,N
1743536,15951,3,2009,24,510,12580.0,102.0,1.0,N,N,L,7,N
1743537,15951,3,2009,24,510,12580.0,103.0,1.0,N,N,L,7,N
1743538,15951,3,2009,24,510,12580.0,105.0,1.0,N,N,L,7,N
1743539,15951,3,2009,24,510,12580.0,201.0,1.0,N,N,L,7,N
1743540,15951,3,2009,24,510,12580.0,901.0,1.0,N,N,L,7,N
1743541,15951,3,2009,24,510,12580.0,903.0,1.0,N,N,L,7,N
1743542,15951,3,2009,24,510,12580.0,1206.0,1.0,N,N,L,7,N
1743543,15951,3,2009,24,510,12580.0,1308.06,1.0,N,N,L,7,N
1743544,15951,3,2009,24,510,12580.0,1507.01,1.0,N,N,L,7,N
1743545,15951,3,2009,24,510,12580.0,1509.0,1.0,N,N,L,7,N
1743546,15951,3,2009,24,510,12580.0,1608.01,1.0,N,N,L,7,N
1743547,15951,3,2009,24,510,12580.0,1802.0,1.0,N,N,L,7,N
1743548,15951,3,2009,24,510,12580.0,2007.02,1.0,N,N,L,7,N
1743549,15951,3,2009,24,510,12580.0,2301.0,1.0,N,N,L,7,N
1743550,15951,3,2009,24,510,12580.0,2501.01,1.0,N,N,L,7,N
1743551,15951,3,2009,24,510,12580.0,2501.02,1.0,N,N,L,7,N
1743552,15951,3,2009,24,510,12580.0,2502.05,1.0,N,N,L,7,N
1743553,15951,3,2009,24,510,12580.0,2503.03,1.0,N,N,L,7,N
1743554,15951,3,2009,24,510,12580.0,2504.01,1.0,N,N,L,7,N
1743555,15951,3,2009,24,510,12580.0,2506.0,1.0,N,N,L,7,Y
1743556,15951,3,2009,24,510,12580.0,2602.01,1.0,N,N,L,7,N
1743557,15951,3,2009,24,510,12580.0,2603.01,1.0,N,N,L,7,N
1743558,15951,3,2009,24,510,12580.0,2603.02,1.0,N,N,L,7,N
1743559,15951,3,2009,24,510,12580.0,2604.03,1.0,N,N,L,7,N
1743560,15951,3,2009,24,510,12580.0,2605.01,1.0,N,N,L,7,N
1743561,15951,3,2009,24,510,12580.0,2606.05,1.0,N,N,L,7,Y
1743562,15951,3,2009,24,510,12580.0,2708.05,1.0,N,N,L,7,N
1743563,15951,3,2009,24,510,12580.0,2709.01,1.0,N,N,L,7,N
1743564,15951,3,2009,24,510,12580.0,2710.02,1.0,N,N,L,7,N
1743565,15951,3,2009,24,510,12580.0,2720.01,1.0,N,N,L,7,N
1743566,15951,3,2009,24,510,12580.0,2801.01,1.0,N,N,L,7,N
1743567,15951,3,2009,24,510,12580.0,2801.02,1.0,N,N,L,7,N
1743568,15951,3,2009,24,510,12580.0,104.0,1.0,N,N,L,8,N
1743569,15951,3,2009,24,510,12580.0,202.0,1.0,N,N,L,8,N
1743570,15951,3,2009,24,510,12580.0,401.0,1.0,N,N,L,8,Y
1743571,15951,3,2009,24,510,12580.0,402.0,1.0,N,N,L,8,N
1743572,15951,3,2009,24,510,12580.0,801.01,1.0,N,N,L,8,N
1743573,15951,3,2009,24,510,12580.0,1202.0,1.0,N,N,L,8,N
1743574,15951,3,2009,24,510,12580.0,1306.0,1.0,N,N,L,8,Y
1743575,15951,3,2009,24,510,12580.0,1308.03,1.0,N,N,L,8,N
1743576,15951,3,2009,24,510,12580.0,1507.02,1.0,N,N,L,8,N
1743577,15951,3,2009,24,510,12580.0,1511.0,1.0,N,N,L,8,N
1743578,15951,3,2009,24,510,12580.0,2404.0,1.0,N,N,L,8,N
1743579,15951,3,2009,24,510,12580.0,2501.03,1.0,N,N,L,8,Y
1743580,15951,3,2009,24,510,12580.0,2502.06,1.0,N,N,L,8,Y
1743581,15951,3,2009,24,510,12580.0,2601.01,1.0,N,N,L,8,N
1743582,15951,3,2009,24,510,12580.0,2602.03,1.0,N,N,L,8,N
1743583,15951,3,2009,24,510,12580.0,2704.01,1.0,N,N,L,8,N
1743584,15951,3,2009,24,510,12580.0,2708.01,1.0,N,N,L,8,N
1743585,15951,3,2009,24,510,12580.0,2708.02,1.0,N,N,L,8,N
1743586,15951,3,2009,24,510,12580.0,2708.03,1.0,N,N,L,8,N
1743587,15951,3,2009,24,510,12580.0,2708.04,1.0,N,N,L,8,N
1743588,15951,3,2009,24,510,12580.0,2719.0,1.0,N,N,L,8,N
1743589,15951,3,2009,24,510,12580.0,2802.0,1.0,N,N,L,8,N
1743590,15951,3,2009,24,510,12580.0,2804.02,1.0,N,N,L,8,N
1743591,15951,3,2009,24,510,12580.0,2804.03,1.0,N,N,L,8,N
1743592,15951,3,2009,24,510,12580.0,302.0,1.0,N,N,L,9,N
1743593,15951,3,2009,24,510,12580.0,1101.0,1.0,N,N,L,9,N
1743594,15951,3,2009,24,510,12580.0,1102.0,1.0,N,N,L,9,N
1743595,15951,3,2009,24,510,12580.0,1307.0,1.0,N,N,L,9,N
1743596,15951,3,2009,24,510,12580.0,2302.0,1.0,N,N,L,9,N
1743597,15951,3,2009,24,510,12580.0,2401.0,1.0,N,N,L,9,N
1743598,15951,3,2009,24,510,12580.0,2601.02,1.0,N,N,L,9,N
1743599,15951,3,2009,24,510,12580.0,2609.0,1.0,N,N,L,9,N
1743600,15951,3,2009,24,510,12580.0,2701.01,1.0,N,N,L,9,N
1743601,15951,3,2009,24,510,12580.0,2701.02,1.0,N,N,L,9,N
1743602,15951,3,2009,24,510,12580.0,2702.0,1.0,N,N,L,9,N
1743603,15951,3,2009,24,510,12580.0,2703.02,1.0,N,N,L,9,N
1743604,15951,3,2009,24,510,12580.0,2704.02,1.0,N,N,L,9,N
1743605,15951,3,2009,24,510,12580.0,2705.01,1.0,N,N,L,9,N
1743606,15951,3,2009,24,510,12580.0,2707.03,1.0,N,N,L,9,Y
1743607,15951,3,2009,24,510,12580.0,2709.02,1.0,N,N,L,9,N
1743608,15951,3,2009,24,510,12580.0,2720.02,1.0,N,N,L,9,N
1743609,15951,3,2009,24,510,12580.0,101.0,1.0,N,N,L,10,N
1743610,15951,3,2009,24,510,12580.0,1401.0,1.0,N,N,L,10,N
1743611,15951,3,2009,24,510,12580.0,2703.01,1.0,N,N,L,10,N
1743612,15951,3,2009,24,510,12580.0,2705.02,1.0,N,N,L,10,Y
1743613,15951,3,2009,24,510,12580.0,2706.0,1.0,N,N,L,10,N
1743614,15951,3,2009,24,510,12580.0,2709.03,1.0,N,N,L,10,N
1743615,15951,3,2009,24,510,12580.0,902.0,1.0,N,N,L,11,N
1743616,15951,3,2009,24,510,12580.0,2403.0,1.0,N,N,L,11,N
1743617,15951,3,2009,24,510,12580.0,2711.01,1.0,N,N,L,11,N
1743618,15951,3,2009,24,510,12580.0,2720.03,1.0,N,N,L,11,N
1743619,15951,3,2009,24,510,12580.0,203.0,1.0,N,N,L,12,N
1743620,15951,3,2009,24,510,12580.0,2804.01,1.0,N,N,L,12,N
1743621,15951,3,2009,24,510,12580.0,1201.0,1.0,N,N,L,13,N
1743622,15951,3,2009,24,510,12580.0,1308.05,1.0,N,N,L,13,N
1743623,15951,3,2009,24,510,12580.0,2201.0,1.0,N,N,L,13,N
1743624,15951,3,2009,24,510,12580.0,2402.0,1.0,N,N,L,13,N
1743625,15951,3,2009,24,510,12580.0,2711.02,1.0,N,N,L,13,N
1743626,15951,3,2009,24,510,12580.0,2712.0,1.0,N,N,L,13,N
1743627,15951,3,2009,24,510,12580.0,2713.0,1.0,N,N,L,13,N
1743628,15951,3,2009,24,510,12580.0,2714.0,1.0,N,N,L,13,N
1743629,15951,3,2009,24,510,12580.0,2715.01,1.0,N,N,L,13,N
1743630,15951,3,2009,24,510,12580.0,2715.03,1.0,N,N,L,13,N
1743631,15951,3,2009,24,510,12580.0,1003.0,1.0,N,N,L,14,N
1766939,16820,3,2009,24,510,12580.0,2506.0,,N,N,L,7,Y
1766940,16820,3,2009,24,510,12580.0,2605.01,,N,N,L,7,Y
1766941,16820,3,2009,24,510,12580.0,1102.0,,N,N,L,9,Y
1947170,26348,3,2009,24,510,12580.0,501.0,1.0,N,N,L,2,N
1947171,26348,3,2009,24,510,12580.0,2606.04,1.0,N,N,L,2,N
1947172,26348,3,2009,24,510,12580.0,605.0,1.0,N,N,L,3,N
1947173,26348,3,2009,24,510,12580.0,704.0,1.0,N,N,L,3,N
1947174,26348,3,2009,24,510,12580.0,802.0,1.0,N,N,L,3,N
1947175,26348,3,2009,24,510,12580.0,808.0,1.0,N,N,L,3,N
1947176,26348,3,2009,24,510,12580.0,904.0,1.0,N,N,L,3,N
1947177,26348,3,2009,24,510,12580.0,1402.0,1.0,N,N,L,3,N
1947178,26348,3,2009,24,510,12580.0,1702.0,1.0,N,N,L,3,N
1947179,26348,3,2009,24,510,12580.0,1801.0,1.0,N,N,L,3,N
1947180,26348,3,2009,24,510,12580.0,2502.04,1.0,N,N,L,3,N
1947181,26348,3,2009,24,510,12580.0,2503.02,1.0,N,N,L,3,N
1947182,26348,3,2009,24,510,12580.0,2603.03,1.0,N,N,L,3,N
1947183,26348,3,2009,24,510,12580.0,301.0,1.0,N,N,L,4,N
1947184,26348,3,2009,24,510,12580.0,603.0,1.0,N,N,L,4,N
1947185,26348,3,2009,24,510,12580.0,703.0,1.0,N,N,L,4,N
1947186,26348,3,2009,24,510,12580.0,804.0,1.0,N,N,L,4,N
1947187,26348,3,2009,24,510,12580.0,807.0,1.0,N,N,L,4,N
1947188,26348,3,2009,24,510,12580.0,909.0,1.0,N,N,L,4,N
1947189,26348,3,2009,24,510,12580.0,1002.0,1.0,N,N,L,4,N
1947190,26348,3,2009,24,510,12580.0,1204.0,1.0,N,N,L,4,N
1947191,26348,3,2009,24,510,12580.0,1205.0,1.0,N,N,L,4,N
1947192,26348,3,2009,24,510,12580.0,1301.0,1.0,N,N,L,4,N
1947193,26348,3,2009,24,510,12580.0,1303.0,1.0,N,N,L,4,N
1947194,26348,3,2009,24,510,12580.0,1501.0,1.0,N,N,L,4,N
1947195,26348,3,2009,24,510,12580.0,1513.0,1.0,N,N,L,4,N
1947196,26348,3,2009,24,510,12580.0,1601.0,1.0,N,N,L,4,N
1947197,26348,3,2009,24,510,12580.0,1603.0,1.0,N,N,L,4,N
1947198,26348,3,2009,24,510,12580.0,1604.0,1.0,N,N,L,4,N
1947199,26348,3,2009,24,510,12580.0,1701.0,1.0,N,N,L,4,N
1947200,26348,3,2009,24,510,12580.0,1703.0,1.0,N,N,L,4,N
1947201,26348,3,2009,24,510,12580.0,1901.0,1.0,N,N,L,4,N
1947202,26348,3,2009,24,510,12580.0,1903.0,1.0,N,N,L,4,N
1947203,26348,3,2009,24,510,12580.0,2003.0,1.0,N,N,L,4,N
1947204,26348,3,2009,24,510,12580.0,2004.0,1.0,N,N,L,4,N
1947205,26348,3,2009,24,510,12580.0,2502.03,1.0,N,N,L,4,N
1947206,26348,3,2009,24,510,12580.0,2502.07,1.0,N,N,L,4,N
1947207,26348,3,2009,24,510,12580.0,2504.02,1.0,N,N,L,4,N
1947208,26348,3,2009,24,510,12580.0,2707.01,1.0,N,N,L,4,N
1947209,26348,3,2009,24,510,12580.0,2804.04,1.0,N,N,L,4,N
1947210,26348,3,2009,24,510,12580.0,602.0,1.0,N,N,L,5,N
1947211,26348,3,2009,24,510,12580.0,604.0,1.0,N,N,L,5,N
1947212,26348,3,2009,24,510,12580.0,701.0,1.0,N,N,L,5,N
1947213,26348,3,2009,24,510,12580.0,702.0,1.0,N,N,L,5,N
1947214,26348,3,2009,24,510,12580.0,803.01,1.0,N,N,L,5,N
1947215,26348,3,2009,24,510,12580.0,805.0,1.0,N,N,L,5,N
1947216,26348,3,2009,24,510,12580.0,806.0,1.0,N,N,L,5,N
1947217,26348,3,2009,24,510,12580.0,905.0,1.0,N,N,L,5,N
1947218,26348,3,2009,24,510,12580.0,907.0,1.0,N,N,L,5,N
1947219,26348,3,2009,24,510,12580.0,1001.0,1.0,N,N,L,5,N
1947220,26348,3,2009,24,510,12580.0,1207.0,1.0,N,N,L,5,N
1947221,26348,3,2009,24,510,12580.0,1302.0,1.0,N,N,L,5,N
1947222,26348,3,2009,24,510,12580.0,1304.0,1.0,N,N,L,5,N
1947223,26348,3,2009,24,510,12580.0,1403.0,1.0,N,N,L,5,N
1947224,26348,3,2009,24,510,12580.0,1502.0,1.0,N,N,L,5,N
1947225,26348,3,2009,24,510,12580.0,1504.0,1.0,N,N,L,5,N
1947226,26348,3,2009,24,510,12580.0,1506.0,1.0,N,N,L,5,N
1947227,26348,3,2009,24,510,12580.0,1512.0,1.0,N,N,L,5,N
1947228,26348,3,2009,24,510,12580.0,1602.0,1.0,N,N,L,5,N
1947229,26348,3,2009,24,510,12580.0,1605.0,1.0,N,N,L,5,N
1947230,26348,3,2009,24,510,12580.0,1606.0,1.0,N,N,L,5,N
1947231,26348,3,2009,24,510,12580.0,1803.0,1.0,N,N,L,5,N
1947232,26348,3,2009,24,510,12580.0,2005.0,1.0,N,N,L,5,N
1947233,26348,3,2009,24,510,12580.0,2101.0,1.0,N,N,L,5,N
1947234,26348,3,2009,24,510,12580.0,2102.0,1.0,N,N,L,5,N
1947235,26348,3,2009,24,510,12580.0,2503.01,1.0,N,N,L,5,N
1947236,26348,3,2009,24,510,12580.0,2505.0,1.0,N,N,L,5,N
1947237,26348,3,2009,24,510,12580.0,2604.02,1.0,N,N,L,5,N
1947238,26348,3,2009,24,510,12580.0,2607.0,1.0,N,N,L,5,N
1947239,26348,3,2009,24,510,12580.0,2610.0,1.0,N,N,L,5,N
1947240,26348,3,2009,24,510,12580.0,2716.0,1.0,N,N,L,5,N
1947241,26348,3,2009,24,510,12580.0,2718.01,1.0,N,N,L,5,N
1947242,26348,3,2009,24,510,12580.0,2718.02,1.0,N,N,L,5,N
1947243,26348,3,2009,24,510,12580.0,2803.01,1.0,N,N,L,5,N
1947244,26348,3,2009,24,510,12580.0,601.0,1.0,N,N,L,6,N
1947245,26348,3,2009,24,510,12580.0,801.02,1.0,N,N,L,6,N
1947246,26348,3,2009,24,510,12580.0,803.02,1.0,N,N,L,6,N
1947247,26348,3,2009,24,510,12580.0,906.0,1.0,N,N,L,6,N
1947248,26348,3,2009,24,510,12580.0,908.0,1.0,N,N,L,6,N
1947249,26348,3,2009,24,510,12580.0,1004.0,1.0,N,N,L,6,N
1947250,26348,3,2009,24,510,12580.0,1203.0,1.0,N,N,L,6,N
1947251,26348,3,2009,24,510,12580.0,1308.04,1.0,N,N,L,6,N
1947252,26348,3,2009,24,510,12580.0,1503.0,1.0,N,N,L,6,N
1947253,26348,3,2009,24,510,12580.0,1505.0,1.0,N,N,L,6,N
1947254,26348,3,2009,24,510,12580.0,1508.0,1.0,N,N,L,6,N
1947255,26348,3,2009,24,510,12580.0,1510.0,1.0,N,N,L,6,N
1947256,26348,3,2009,24,510,12580.0,1607.0,1.0,N,N,L,6,N
1947257,26348,3,2009,24,510,12580.0,1608.02,1.0,N,N,L,6,N
1947258,26348,3,2009,24,510,12580.0,1902.0,1.0,N,N,L,6,N
1947259,26348,3,2009,24,510,12580.0,2001.0,1.0,N,N,L,6,N
1947260,26348,3,2009,24,510,12580.0,2002.0,1.0,N,N,L,6,N
1947261,26348,3,2009,24,510,12580.0,2006.0,1.0,N,N,L,6,N
1947262,26348,3,2009,24,510,12580.0,2007.01,1.0,N,N,L,6,N
1947263,26348,3,2009,24,510,12580.0,2008.0,1.0,N,N,L,6,N
1947264,26348,3,2009,24,510,12580.0,2303.0,1.0,N,N,L,6,N
1947265,26348,3,2009,24,510,12580.0,2602.02,1.0,N,N,L,6,N
1947266,26348,3,2009,24,510,12580.0,2604.01,1.0,N,N,L,6,N
1947267,26348,3,2009,24,510,12580.0,2604.04,1.0,N,N,L,6,N
1947268,26348,3,2009,24,510,12580.0,2608.0,1.0,N,N,L,6,N
1947269,26348,3,2009,24,510,12580.0,2611.0,1.0,N,N,L,6,N
1947270,26348,3,2009,24,510,12580.0,2707.02,1.0,N,N,L,6,N
1947271,26348,3,2009,24,510,12580.0,2710.01,1.0,N,N,L,6,N
1947272,26348,3,2009,24,510,12580.0,2717.0,1.0,N,N,L,6,N
1947273,26348,3,2009,24,510,12580.0,2803.02,1.0,N,N,L,6,N
1947274,26348,3,2009,24,510,12580.0,102.0,1.0,N,N,L,7,N
1947275,26348,3,2009,24,510,12580.0,103.0,1.0,N,N,L,7,N
1947276,26348,3,2009,24,510,12580.0,105.0,1.0,N,N,L,7,N
1947277,26348,3,2009,24,510,12580.0,201.0,1.0,N,N,L,7,N
1947278,26348,3,2009,24,510,12580.0,901.0,1.0,N,N,L,7,N
1947279,26348,3,2009,24,510,12580.0,903.0,1.0,N,N,L,7,N
1947280,26348,3,2009,24,510,12580.0,1206.0,1.0,N,N,L,7,N
1947281,26348,3,2009,24,510,12580.0,1308.06,1.0,N,N,L,7,N
1947282,26348,3,2009,24,510,12580.0,1507.01,1.0,N,N,L,7,N
1947283,26348,3,2009,24,510,12580.0,1509.0,1.0,N,N,L,7,N
1947284,26348,3,2009,24,510,12580.0,1608.01,1.0,N,N,L,7,N
1947285,26348,3,2009,24,510,12580.0,1802.0,1.0,N,N,L,7,N
1947286,26348,3,2009,24,510,12580.0,2007.02,1.0,N,N,L,7,N
1947287,26348,3,2009,24,510,12580.0,2301.0,1.0,N,N,L,7,N
1947288,26348,3,2009,24,510,12580.0,2501.01,1.0,N,N,L,7,N
1947289,26348,3,2009,24,510,12580.0,2501.02,1.0,N,N,L,7,N
1947290,26348,3,2009,24,510,12580.0,2502.05,1.0,N,N,L,7,N
1947291,26348,3,2009,24,510,12580.0,2503.03,1.0,N,N,L,7,N
1947292,26348,3,2009,24,510,12580.0,2504.01,1.0,N,N,L,7,N
1947293,26348,3,2009,24,510,12580.0,2506.0,1.0,N,N,L,7,N
1947294,26348,3,2009,24,510,12580.0,2602.01,1.0,N,N,L,7,N
1947295,26348,3,2009,24,510,12580.0,2603.01,1.0,N,N,L,7,N
1947296,26348,3,2009,24,510,12580.0,2603.02,1.0,N,N,L,7,N
1947297,26348,3,2009,24,510,12580.0,2604.03,1.0,N,N,L,7,N
1947298,26348,3,2009,24,510,12580.0,2605.01,1.0,N,N,L,7,N
1947299,26348,3,2009,24,510,12580.0,2606.05,1.0,N,N,L,7,N
1947300,26348,3,2009,24,510,12580.0,2708.05,1.0,N,N,L,7,N
1947301,26348,3,2009,24,510,12580.0,2709.01,1.0,N,N,L,7,N
1947302,26348,3,2009,24,510,12580.0,2710.02,1.0,N,N,L,7,N
