rownumber,activity_year,loan_type,action_taken_type,state,county,msa,census_tract,split_county_indicator,population_classification,income_group_total,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest
16606,2009,4,6,24,510,12580.0,2303.0,N,L,6,4,22000,0,0,0,0,0,0
16607,2009,4,6,24,510,12580.0,2602.02,N,L,6,3,8000,0,0,0,0,0,0
16608,2009,4,6,24,510,12580.0,2604.01,N,L,6,2,14000,0,0,0,0,0,0
16609,2009,4,6,24,510,12580.0,2604.04,N,L,6,29,158000,0,0,2,908000,0,0
16610,2009,4,6,24,510,12580.0,2608.0,N,L,6,7,47000,0,0,0,0,0,0
16611,2009,4,6,24,510,12580.0,2611.0,N,L,6,6,28000,0,0,0,0,0,0
16612,2009,4,6,24,510,12580.0,2707.02,N,L,6,6,62000,0,0,0,0,0,0
16613,2009,4,6,24,510,12580.0,2710.01,N,L,6,4,15000,0,0,0,0,0,0
16614,2009,4,6,24,510,12580.0,2717.0,N,L,6,11,24000,0,0,0,0,0,0
16615,2009,4,6,24,510,12580.0,2803.02,N,L,6,6,52000,0,0,0,0,0,0
16617,2009,4,6,24,510,12580.0,102.0,N,L,7,5,46000,0,0,0,0,0,0
16618,2009,4,6,24,510,12580.0,103.0,N,L,7,2,11000,0,0,0,0,0,0
16619,2009,4,6,24,510,12580.0,105.0,N,L,7,5,48000,0,0,0,0,0,0
16620,2009,4,6,24,510,12580.0,201.0,N,L,7,5,17000,0,0,0,0,0,0
16621,2009,4,6,24,510,12580.0,901.0,N,L,7,1,1000,0,0,0,0,0,0
16622,2009,4,6,24,510,12580.0,903.0,N,L,7,7,75000,0,0,0,0,0,0
16623,2009,4,6,24,510,12580.0,1206.0,N,L,7,26,122000,0,0,0,0,0,0
16624,2009,4,6,24,510,12580.0,1308.06,N,L,7,6,24000,0,0,0,0,0,0
16625,2009,4,6,24,510,12580.0,1507.01,N,L,7,5,45000,0,0,0,0,0,0
16626,2009,4,6,24,510,12580.0,1509.0,N,L,7,3,6000,0,0,0,0,0,0
16627,2009,4,6,24,510,12580.0,1608.01,N,L,7,2,11000,0,0,0,0,0,0
16628,2009,4,6,24,510,12580.0,1802.0,N,L,7,6,13000,0,0,0,0,0,0
16629,2009,4,6,24,510,12580.0,2007.02,N,L,7,6,39000,0,0,0,0,0,0
16630,2009,4,6,24,510,12580.0,2301.0,N,L,7,13,92000,0,0,0,0,0,0
16631,2009,4,6,24,510,12580.0,2501.01,N,L,7,2,5000,0,0,0,0,0,0
16632,2009,4,6,24,510,12580.0,2501.02,N,L,7,2,4000,0,0,0,0,0,0
16633,2009,4,6,24,510,12580.0,2502.05,N,L,7,21,251000,0,0,0,0,0,0
16634,2009,4,6,24,510,12580.0,2503.03,N,L,7,5,22000,0,0,0,0,0,0
16635,2009,4,6,24,510,12580.0,2504.01,N,L,7,11,43000,0,0,0,0,0,0
16636,2009,4,6,24,510,12580.0,2506.0,N,L,7,6,44000,0,0,1,464000,0,0
16637,2009,4,6,24,510,12580.0,2602.01,N,L,7,10,57000,0,0,0,0,0,0
16638,2009,4,6,24,510,12580.0,2603.01,N,L,7,7,75000,0,0,0,0,0,0
16639,2009,4,6,24,510,12580.0,2603.02,N,L,7,3,8000,0,0,0,0,0,0
16640,2009,4,6,24,510,12580.0,2604.03,N,L,7,0,0,0,0,1,356000,0,0
16641,2009,4,6,24,510,12580.0,2605.01,N,L,7,13,95000,0,0,0,0,0,0
16642,2009,4,6,24,510,12580.0,2606.05,N,L,7,17,141000,1,190000,0,0,0,0
16643,2009,4,6,24,510,12580.0,2708.05,N,L,7,12,115000,0,0,0,0,0,0
16644,2009,4,6,24,510,12580.0,2709.01,N,L,7,1,0,0,0,0,0,0,0
16645,2009,4,6,24,510,12580.0,2710.02,N,L,7,6,82000,0,0,0,0,0,0
16646,2009,4,6,24,510,12580.0,2720.01,N,L,7,11,84000,0,0,0,0,0,0
16647,2009,4,6,24,510,12580.0,2801.01,N,L,7,26,278000,0,0,0,0,0,0
16648,2009,4,6,24,510,12580.0,2801.02,N,L,7,19,101000,0,0,0,0,0,0
16650,2009,4,6,24,510,12580.0,104.0,N,L,8,7,76000,0,0,0,0,0,0
16651,2009,4,6,24,510,12580.0,202.0,N,L,8,13,73000,0,0,0,0,0,0
16652,2009,4,6,24,510,12580.0,401.0,N,L,8,85,696000,2,399000,0,0,0,0
16653,2009,4,6,24,510,12580.0,402.0,N,L,8,15,150000,0,0,0,0,0,0
16654,2009,4,6,24,510,12580.0,801.01,N,L,8,2,6000,0,0,0,0,0,0
16655,2009,4,6,24,510,12580.0,1202.0,N,L,8,8,71000,0,0,0,0,0,0
16656,2009,4,6,24,510,12580.0,1306.0,N,L,8,16,80000,0,0,0,0,0,0
16657,2009,4,6,24,510,12580.0,1308.03,N,L,8,5,19000,0,0,0,0,0,0
16658,2009,4,6,24,510,12580.0,1507.02,N,L,8,1,5000,0,0,0,0,0,0
16659,2009,4,6,24,510,12580.0,1511.0,N,L,8,5,70000,0,0,0,0,0,0
16660,2009,4,6,24,510,12580.0,2404.0,N,L,8,7,71000,0,0,0,0,0,0
16661,2009,4,6,24,510,12580.0,2501.03,N,L,8,21,153000,0,0,0,0,0,0
16662,2009,4,6,24,510,12580.0,2502.06,N,L,8,20,178000,0,0,0,0,0,0
16663,2009,4,6,24,510,12580.0,2601.01,N,L,8,9,22000,0,0,0,0,0,0
16664,2009,4,6,24,510,12580.0,2602.03,N,L,8,7,15000,0,0,0,0,0,0
16665,2009,4,6,24,510,12580.0,2704.01,N,L,8,9,53000,0,0,0,0,0,0
16666,2009,4,6,24,510,12580.0,2708.01,N,L,8,1,12000,0,0,0,0,0,0
16667,2009,4,6,24,510,12580.0,2708.02,N,L,8,2,12000,0,0,0,0,0,0
16668,2009,4,6,24,510,12580.0,2708.03,N,L,8,8,60000,0,0,0,0,0,0
16669,2009,4,6,24,510,12580.0,2708.04,N,L,8,5,39000,0,0,0,0,0,0
16670,2009,4,6,24,510,12580.0,2719.0,N,L,8,11,42000,0,0,0,0,0,0
16671,2009,4,6,24,510,12580.0,2802.0,N,L,8,14,128000,0,0,0,0,0,0
16672,2009,4,6,24,510,12580.0,2804.02,N,L,8,4,15000,0,0,0,0,0,0
16673,2009,4,6,24,510,12580.0,2804.03,N,L,8,12,63000,0,0,0,0,0,0
16675,2009,4,6,24,510,12580.0,302.0,N,L,9,14,88000,0,0,0,0,0,0
16676,2009,4,6,24,510,12580.0,1101.0,N,L,9,10,80000,0,0,0,0,0,0
16677,2009,4,6,24,510,12580.0,1102.0,N,L,9,44,356000,0,0,0,0,0,0
16678,2009,4,6,24,510,12580.0,1307.0,N,L,9,7,84000,0,0,0,0,0,0
16679,2009,4,6,24,510,12580.0,2302.0,N,L,9,14,110000,0,0,0,0,0,0
16680,2009,4,6,24,510,12580.0,2401.0,N,L,9,15,108000,0,0,0,0,0,0
16681,2009,4,6,24,510,12580.0,2601.02,N,L,9,6,34000,0,0,0,0,0,0
16682,2009,4,6,24,510,12580.0,2609.0,N,L,9,13,72000,0,0,1,315000,0,0
16683,2009,4,6,24,510,12580.0,2701.01,N,L,9,4,49000,0,0,0,0,0,0
16684,2009,4,6,24,510,12580.0,2701.02,N,L,9,1,1000,0,0,0,0,0,0
16685,2009,4,6,24,510,12580.0,2702.0,N,L,9,10,63000,0,0,0,0,0,0
16686,2009,4,6,24,510,12580.0,2703.02,N,L,9,7,31000,0,0,0,0,0,0
16687,2009,4,6,24,510,12580.0,2704.02,N,L,9,4,16000,0,0,1,489000,0,0
16688,2009,4,6,24,510,12580.0,2705.01,N,L,9,10,71000,0,0,0,0,0,0
16689,2009,4,6,24,510,12580.0,2707.03,N,L,9,7,18000,0,0,0,0,0,0
16690,2009,4,6,24,510,12580.0,2709.02,N,L,9,7,77000,0,0,0,0,0,0
16691,2009,4,6,24,510,12580.0,2720.02,N,L,9,7,28000,0,0,0,0,0,0
16693,2009,4,6,24,510,12580.0,101.0,N,L,10,7,34000,0,0,0,0,0,0
16694,2009,4,6,24,510,12580.0,1401.0,N,L,10,9,46000,0,0,0,0,0,0
16695,2009,4,6,24,510,12580.0,2703.01,N,L,10,7,28000,0,0,0,0,0,0
16696,2009,4,6,24,510,12580.0,2705.02,N,L,10,7,33000,0,0,0,0,0,0
16697,2009,4,6,24,510,12580.0,2706.0,N,L,10,10,34000,0,0,0,0,0,0
16698,2009,4,6,24,510,12580.0,2709.03,N,L,10,5,70000,0,0,0,0,0,0
16700,2009,4,6,24,510,12580.0,902.0,N,L,11,12,86000,0,0,0,0,0,0
16701,2009,4,6,24,510,12580.0,2403.0,N,L,11,6,25000,0,0,0,0,0,0
16702,2009,4,6,24,510,12580.0,2711.01,N,L,11,7,57000,0,0,0,0,0,0
16703,2009,4,6,24,510,12580.0,2720.03,N,L,11,11,33000,0,0,0,0,0,0
16705,2009,4,6,24,510,12580.0,203.0,N,L,12,14,68000,0,0,0,0,0,0
16706,2009,4,6,24,510,12580.0,2804.01,N,L,12,8,34000,0,0,0,0,0,0
16708,2009,4,6,24,510,12580.0,1201.0,N,L,13,8,58000,0,0,0,0,0,0
16709,2009,4,6,24,510,12580.0,1308.05,N,L,13,1,1000,0,0,0,0,0,0
16710,2009,4,6,24,510,12580.0,2201.0,N,L,13,18,101000,0,0,0,0,0,0
16711,2009,4,6,24,510,12580.0,2402.0,N,L,13,12,54000,0,0,0,0,0,0
16712,2009,4,6,24,510,12580.0,2711.02,N,L,13,4,32000,0,0,0,0,0,0
16713,2009,4,6,24,510,12580.0,2712.0,N,L,13,27,241000,0,0,0,0,0,0
16714,2009,4,6,24,510,12580.0,2713.0,N,L,13,20,255000,0,0,0,0,0,0
16715,2009,4,6,24,510,12580.0,2714.0,N,L,13,12,115000,0,0,0,0,0,0
16716,2009,4,6,24,510,12580.0,2715.01,N,L,13,11,72000,0,0,0,0,0,0
16717,2009,4,6,24,510,12580.0,2715.03,N,L,13,3,9000,0,0,0,0,0,0
16719,2009,4,6,24,510,12580.0,1003.0,N,L,14,0,0,0,0,0,0,0,0
16873,2009,5,1,24,510,12580.0,2602.02,N,L,6,1,5000,0,0,0,0,1,5000
16874,2009,5,1,24,510,12580.0,2604.04,N,L,6,0,0,1,200000,0,0,0,0
16876,2009,5,1,24,510,12580.0,105.0,N,L,7,1,10000,0,0,0,0,1,10000
16877,2009,5,1,24,510,12580.0,2502.05,N,L,7,1,30000,0,0,0,0,1,30000
16879,2009,5,1,24,510,12580.0,2501.03,N,L,8,1,1000,0,0,0,0,0,0
16880,2009,5,1,24,510,12580.0,2708.04,N,L,8,1,1000,0,0,0,0,1,1000
16882,2009,5,1,24,510,12580.0,203.0,N,L,12,1,1000,0,0,0,0,0,0
17068,2009,5,6,24,510,12580.0,2602.02,N,L,6,0,0,0,0,0,0,0,0
17069,2009,5,6,24,510,12580.0,2604.04,N,L,6,0,0,0,0,0,0,0,0
17071,2009,5,6,24,510,12580.0,105.0,N,L,7,0,0,0,0,0,0,0,0
17072,2009,5,6,24,510,12580.0,2502.05,N,L,7,0,0,0,0,0,0,0,0
17074,2009,5,6,24,510,12580.0,2501.03,N,L,8,0,0,0,0,0,0,0,0
17075,2009,5,6,24,510,12580.0,2708.04,N,L,8,0,0,0,0,0,0,0,0
17077,2009,5,6,24,510,12580.0,203.0,N,L,12,0,0,0,0,0,0,0,0
17443,2008,4,1,24,510,12580.0,501.0,N,L,2,70,334000,2,300000,0,0,15,95000
17444,2008,4,1,24,510,12580.0,2606.04,N,L,2,2,7000,0,0,0,0,0,0
17446,2008,4,1,24,510,12580.0,605.0,N,L,3,10,73000,2,374000,0,0,4,16000
17447,2008,4,1,24,510,12580.0,704.0,N,L,3,13,164000,0,0,0,0,3,49000
17448,2008,4,1,24,510,12580.0,802.0,N,L,3,12,234000,0,0,0,0,2,200000
17449,2008,4,1,24,510,12580.0,808.0,N,L,3,25,138000,0,0,0,0,12,88000
17450,2008,4,1,24,510,12580.0,904.0,N,L,3,22,229000,2,400000,8,4200000,2,202000
17451,2008,4,1,24,510,12580.0,1402.0,N,L,3,22,271000,1,250000,0,0,9,455000
17452,2008,4,1,24,510,12580.0,1702.0,N,L,3,14,91000,0,0,0,0,0,0
17453,2008,4,1,24,510,12580.0,1801.0,N,L,3,28,196000,1,150000,0,0,9,53000
17454,2008,4,1,24,510,12580.0,2502.04,N,L,3,2,10000,0,0,0,0,0,0
17455,2008,4,1,24,510,12580.0,2503.02,N,L,3,13,89000,1,200000,0,0,2,52000
17456,2008,4,1,24,510,12580.0,2603.03,N,L,3,32,294000,3,700000,1,271000,4,41000
17458,2008,4,1,24,510,12580.0,301.0,N,L,4,55,467000,2,425000,4,1583000,22,1807000
17459,2008,4,1,24,510,12580.0,603.0,N,L,4,34,240000,1,113000,0,0,15,96000
17460,2008,4,1,24,510,12580.0,703.0,N,L,4,30,242000,0,0,0,0,10,112000
17461,2008,4,1,24,510,12580.0,804.0,N,L,4,9,36000,0,0,0,0,3,24000
17462,2008,4,1,24,510,12580.0,807.0,N,L,4,20,202000,0,0,0,0,7,123000
17463,2008,4,1,24,510,12580.0,909.0,N,L,4,10,58000,1,161000,0,0,7,204000
17464,2008,4,1,24,510,12580.0,1002.0,N,L,4,9,52000,0,0,1,652000,2,657000
17465,2008,4,1,24,510,12580.0,1204.0,N,L,4,28,212000,0,0,0,0,14,141000
17466,2008,4,1,24,510,12580.0,1205.0,N,L,4,51,481000,3,609000,3,1162000,14,676000
17467,2008,4,1,24,510,12580.0,1301.0,N,L,4,15,114000,0,0,0,0,6,69000
17468,2008,4,1,24,510,12580.0,1303.0,N,L,4,44,522000,1,200000,1,500000,11,205000
17469,2008,4,1,24,510,12580.0,1501.0,N,L,4,13,59000,1,150000,2,855000,5,358000
17470,2008,4,1,24,510,12580.0,1513.0,N,L,4,39,262000,2,350000,2,1500000,12,60000
17471,2008,4,1,24,510,12580.0,1601.0,N,L,4,16,83000,0,0,0,0,7,15000
17472,2008,4,1,24,510,12580.0,1603.0,N,L,4,12,92000,0,0,0,0,3,29000
17473,2008,4,1,24,510,12580.0,1604.0,N,L,4,15,102000,1,110000,0,0,8,185000
17474,2008,4,1,24,510,12580.0,1701.0,N,L,4,40,244000,0,0,0,0,8,125000
17475,2008,4,1,24,510,12580.0,1703.0,N,L,4,13,56000,0,0,0,0,2,6000
17476,2008,4,1,24,510,12580.0,1901.0,N,L,4,25,195000,2,354000,0,0,12,306000
17477,2008,4,1,24,510,12580.0,1903.0,N,L,4,9,79000,1,250000,2,1223000,5,58000
17478,2008,4,1,24,510,12580.0,2003.0,N,L,4,25,208000,0,0,0,0,6,56000
17479,2008,4,1,24,510,12580.0,2004.0,N,L,4,12,43000,2,314000,0,0,4,15000
17480,2008,4,1,24,510,12580.0,2502.03,N,L,4,17,191000,0,0,2,1300000,5,1384000
17481,2008,4,1,24,510,12580.0,2502.07,N,L,4,33,351000,1,250000,1,750000,8,126000
17482,2008,4,1,24,510,12580.0,2504.02,N,L,4,23,67000,0,0,0,0,5,21000
17483,2008,4,1,24,510,12580.0,2707.01,N,L,4,18,82000,0,0,0,0,5,7000
17484,2008,4,1,24,510,12580.0,2804.04,N,L,4,7,44000,0,0,0,0,2,2000
17486,2008,4,1,24,510,12580.0,602.0,N,L,5,43,324000,0,0,0,0,12,102000
17487,2008,4,1,24,510,12580.0,604.0,N,L,5,26,167000,0,0,0,0,3,43000
17488,2008,4,1,24,510,12580.0,701.0,N,L,5,11,24000,0,0,0,0,1,2000
17489,2008,4,1,24,510,12580.0,702.0,N,L,5,28,237000,0,0,1,283000,12,366000
17490,2008,4,1,24,510,12580.0,803.01,N,L,5,8,33000,0,0,0,0,0,0
17491,2008,4,1,24,510,12580.0,805.0,N,L,5,10,35000,0,0,0,0,3,13000
17492,2008,4,1,24,510,12580.0,806.0,N,L,5,11,54000,0,0,0,0,3,12000
17493,2008,4,1,24,510,12580.0,905.0,N,L,5,44,390000,0,0,0,0,16,211000
17494,2008,4,1,24,510,12580.0,907.0,N,L,5,21,130000,0,0,0,0,8,77000
17495,2008,4,1,24,510,12580.0,1001.0,N,L,5,18,163000,0,0,0,0,7,82000
17496,2008,4,1,24,510,12580.0,1207.0,N,L,5,84,950000,6,1245000,0,0,25,591000
17497,2008,4,1,24,510,12580.0,1302.0,N,L,5,22,215000,2,244000,0,0,10,325000
17498,2008,4,1,24,510,12580.0,1304.0,N,L,5,31,253000,1,200000,0,0,10,359000
17499,2008,4,1,24,510,12580.0,1403.0,N,L,5,44,241000,1,125000,0,0,17,238000
17500,2008,4,1,24,510,12580.0,1502.0,N,L,5,18,217000,1,173000,3,1463000,13,1801000
17501,2008,4,1,24,510,12580.0,1504.0,N,L,5,27,158000,1,150000,1,500000,6,19000
17502,2008,4,1,24,510,12580.0,1506.0,N,L,5,20,84000,2,400000,2,1062000,6,52000
17503,2008,4,1,24,510,12580.0,1512.0,N,L,5,14,34000,0,0,0,0,1,3000
17504,2008,4,1,24,510,12580.0,1602.0,N,L,5,11,61000,0,0,0,0,6,30000
17505,2008,4,1,24,510,12580.0,1605.0,N,L,5,25,165000,0,0,1,713000,11,810000
17506,2008,4,1,24,510,12580.0,1606.0,N,L,5,19,102000,2,359000,3,1404000,9,740000
17507,2008,4,1,24,510,12580.0,1803.0,N,L,5,35,200000,3,359000,2,860000,14,654000
17508,2008,4,1,24,510,12580.0,2005.0,N,L,5,37,187000,0,0,3,2329000,11,1076000
17509,2008,4,1,24,510,12580.0,2101.0,N,L,5,126,1078000,3,650000,7,3951000,35,699000
17510,2008,4,1,24,510,12580.0,2102.0,N,L,5,81,1322000,2,400000,10,4356000,19,1205000
17511,2008,4,1,24,510,12580.0,2503.01,N,L,5,22,294000,4,605000,3,1600000,5,85000
17512,2008,4,1,24,510,12580.0,2505.0,N,L,5,95,1438000,4,750000,10,4867000,24,1527000
17513,2008,4,1,24,510,12580.0,2604.02,N,L,5,58,646000,1,162000,6,3800000,18,1171000
17514,2008,4,1,24,510,12580.0,2607.0,N,L,5,73,1037000,4,817000,3,1350000,29,561000
17515,2008,4,1,24,510,12580.0,2610.0,N,L,5,51,577000,1,163000,3,1694000,18,444000
17516,2008,4,1,24,510,12580.0,2716.0,N,L,5,25,141000,0,0,0,0,7,39000
17517,2008,4,1,24,510,12580.0,2718.01,N,L,5,37,195000,3,550000,0,0,11,121000
17518,2008,4,1,24,510,12580.0,2718.02,N,L,5,17,95000,0,0,1,500000,4,26000
17519,2008,4,1,24,510,12580.0,2803.01,N,L,5,31,140000,0,0,0,0,6,28000
17521,2008,4,1,24,510,12580.0,601.0,N,L,6,21,136000,0,0,1,718000,11,795000
17522,2008,4,1,24,510,12580.0,801.02,N,L,6,15,110000,2,490000,1,550000,6,43000
17523,2008,4,1,24,510,12580.0,803.02,N,L,6,19,89000,0,0,0,0,2,5000
17524,2008,4,1,24,510,12580.0,906.0,N,L,6,11,49000,0,0,0,0,5,22000
17525,2008,4,1,24,510,12580.0,908.0,N,L,6,67,728000,5,758000,3,2100000,26,956000
17526,2008,4,1,24,510,12580.0,1004.0,N,L,6,9,48000,0,0,2,750000,1,3000
17527,2008,4,1,24,510,12580.0,1203.0,N,L,6,79,821000,1,128000,1,600000,33,499000
17528,2008,4,1,24,510,12580.0,1308.04,N,L,6,86,875000,4,610000,4,1400000,21,159000
17529,2008,4,1,24,510,12580.0,1503.0,N,L,6,8,29000,1,250000,0,0,1,1000
17530,2008,4,1,24,510,12580.0,1505.0,N,L,6,39,363000,1,150000,4,2850000,8,1065000
17531,2008,4,1,24,510,12580.0,1508.0,N,L,6,38,280000,3,500000,1,452000,13,567000
17532,2008,4,1,24,510,12580.0,1510.0,N,L,6,34,239000,0,0,2,1250000,14,1320000
17533,2008,4,1,24,510,12580.0,1607.0,N,L,6,25,182000,0,0,0,0,6,48000
17534,2008,4,1,24,510,12580.0,1608.02,N,L,6,10,47000,0,0,0,0,4,15000
17535,2008,4,1,24,510,12580.0,1902.0,N,L,6,24,214000,0,0,0,0,11,91000
17536,2008,4,1,24,510,12580.0,2001.0,N,L,6,8,73000,0,0,0,0,3,68000
17537,2008,4,1,24,510,12580.0,2002.0,N,L,6,16,124000,2,360000,1,584000,6,782000
17538,2008,4,1,24,510,12580.0,2006.0,N,L,6,60,614000,5,768000,0,0,18,212000
17539,2008,4,1,24,510,12580.0,2007.01,N,L,6,14,56000,0,0,0,0,5,25000
17540,2008,4,1,24,510,12580.0,2008.0,N,L,6,38,302000,0,0,3,1630000,8,491000
17541,2008,4,1,24,510,12580.0,2303.0,N,L,6,26,246000,1,250000,4,2230000,12,747000
17542,2008,4,1,24,510,12580.0,2602.02,N,L,6,31,156000,0,0,0,0,9,61000
17543,2008,4,1,24,510,12580.0,2604.01,N,L,6,25,84000,0,0,1,275000,14,318000
17544,2008,4,1,24,510,12580.0,2604.04,N,L,6,108,1603000,7,1258000,14,8207000,29,3531000
17545,2008,4,1,24,510,12580.0,2608.0,N,L,6,57,409000,1,250000,4,2500000,11,107000
17546,2008,4,1,24,510,12580.0,2611.0,N,L,6,79,581000,2,336000,3,1250000,35,1119000
17547,2008,4,1,24,510,12580.0,2707.02,N,L,6,29,325000,0,0,0,0,14,168000
17548,2008,4,1,24,510,12580.0,2710.01,N,L,6,10,70000,0,0,0,0,4,22000
17549,2008,4,1,24,510,12580.0,2717.0,N,L,6,66,558000,1,150000,0,0,25,444000
17550,2008,4,1,24,510,12580.0,2803.02,N,L,6,14,106000,0,0,0,0,4,24000
17552,2008,4,1,24,510,12580.0,102.0,N,L,7,63,424000,0,0,0,0,21,98000
17553,2008,4,1,24,510,12580.0,103.0,N,L,7,52,528000,1,170000,0,0,27,438000
17554,2008,4,1,24,510,12580.0,105.0,N,L,7,33,276000,0,0,0,0,9,29000
17555,2008,4,1,24,510,12580.0,201.0,N,L,7,56,331000,0,0,0,0,13,145000
17556,2008,4,1,24,510,12580.0,901.0,N,L,7,34,194000,0,0,0,0,11,70000
17557,2008,4,1,24,510,12580.0,903.0,N,L,7,51,338000,0,0,0,0,12,121000
17558,2008,4,1,24,510,12580.0,1206.0,N,L,7,185,1597000,9,1496000,8,4915000,58,2627000
17559,2008,4,1,24,510,12580.0,1308.06,N,L,7,86,1203000,7,1300000,6,3621000,25,3150000
17560,2008,4,1,24,510,12580.0,1507.01,N,L,7,18,99000,0,0,1,425000,8,45000
17561,2008,4,1,24,510,12580.0,1509.0,N,L,7,26,188000,0,0,0,0,5,89000
17562,2008,4,1,24,510,12580.0,1608.01,N,L,7,19,58000,0,0,0,0,3,28000
17563,2008,4,1,24,510,12580.0,1802.0,N,L,7,7,30000,0,0,0,0,0,0
17564,2008,4,1,24,510,12580.0,2007.02,N,L,7,12,97000,0,0,0,0,0,0
17565,2008,4,1,24,510,12580.0,2301.0,N,L,7,86,804000,4,705000,3,1634000,34,825000
17566,2008,4,1,24,510,12580.0,2501.01,N,L,7,26,57000,0,0,0,0,2,2000
17567,2008,4,1,24,510,12580.0,2501.02,N,L,7,17,123000,1,250000,0,0,3,10000
17568,2008,4,1,24,510,12580.0,2502.05,N,L,7,94,1070000,3,478000,4,3108000,23,503000
17569,2008,4,1,24,510,12580.0,2503.03,N,L,7,27,159000,3,670000,5,2845000,7,420000
17570,2008,4,1,24,510,12580.0,2504.01,N,L,7,64,598000,4,689000,0,0,24,488000
17571,2008,4,1,24,510,12580.0,2506.0,N,L,7,45,572000,4,608000,7,4676000,6,525000
17572,2008,4,1,24,510,12580.0,2602.01,N,L,7,65,466000,0,0,0,0,26,181000
17573,2008,4,1,24,510,12580.0,2603.01,N,L,7,33,181000,2,252000,1,500000,13,871000
17574,2008,4,1,24,510,12580.0,2603.02,N,L,7,45,386000,0,0,0,0,14,284000
17575,2008,4,1,24,510,12580.0,2604.03,N,L,7,28,286000,3,575000,0,0,5,61000
17576,2008,4,1,24,510,12580.0,2605.01,N,L,7,104,1107000,0,0,2,1286000,30,349000
17577,2008,4,1,24,510,12580.0,2606.05,N,L,7,208,2422000,12,2352000,13,7616000,46,2889000
17578,2008,4,1,24,510,12580.0,2708.05,N,L,7,77,575000,3,510000,3,1482000,21,1250000
17579,2008,4,1,24,510,12580.0,2709.01,N,L,7,19,130000,0,0,0,0,8,71000
17580,2008,4,1,24,510,12580.0,2710.02,N,L,7,51,303000,0,0,1,1000000,14,138000
17581,2008,4,1,24,510,12580.0,2720.01,N,L,7,133,1150000,1,106000,3,1625000,49,806000
17582,2008,4,1,24,510,12580.0,2801.01,N,L,7,170,1665000,10,2029000,7,3475000,57,3197000
17583,2008,4,1,24,510,12580.0,2801.02,N,L,7,67,667000,0,0,1,500000,20,174000
17585,2008,4,1,24,510,12580.0,104.0,N,L,8,162,1826000,6,1118000,7,3315000,39,3189000
17586,2008,4,1,24,510,12580.0,202.0,N,L,8,68,508000,0,0,0,0,24,260000
17587,2008,4,1,24,510,12580.0,401.0,N,L,8,822,9518000,50,9124000,49,26629000,203,7960000
17588,2008,4,1,24,510,12580.0,402.0,N,L,8,30,254000,2,441000,0,0,7,118000
17589,2008,4,1,24,510,12580.0,801.01,N,L,8,67,429000,0,0,0,0,14,129000
17590,2008,4,1,24,510,12580.0,1202.0,N,L,8,150,1345000,4,625000,0,0,47,468000
17591,2008,4,1,24,510,12580.0,1306.0,N,L,8,186,1569000,5,964000,6,3004000,49,1845000
17592,2008,4,1,24,510,12580.0,1308.03,N,L,8,51,333000,0,0,0,0,13,107000
17593,2008,4,1,24,510,12580.0,1507.02,N,L,8,15,75000,0,0,0,0,1,5000
17594,2008,4,1,24,510,12580.0,1511.0,N,L,8,44,204000,2,394000,1,449000,14,751000
17595,2008,4,1,24,510,12580.0,2404.0,N,L,8,99,881000,1,200000,1,387000,29,703000
17596,2008,4,1,24,510,12580.0,2501.03,N,L,8,107,1060000,4,531000,11,6981000,33,3357000
17597,2008,4,1,24,510,12580.0,2502.06,N,L,8,114,1255000,4,763000,24,13132000,21,846000
17598,2008,4,1,24,510,12580.0,2601.01,N,L,8,97,567000,2,319000,1,344000,37,727000
17599,2008,4,1,24,510,12580.0,2602.03,N,L,8,18,101000,0,0,0,0,6,23000
17600,2008,4,1,24,510,12580.0,2704.01,N,L,8,72,697000,3,565000,3,1740000,28,1090000
17601,2008,4,1,24,510,12580.0,2708.01,N,L,8,43,157000,0,0,0,0,9,60000
17602,2008,4,1,24,510,12580.0,2708.02,N,L,8,22,228000,0,0,2,1315000,12,437000
17603,2008,4,1,24,510,12580.0,2708.03,N,L,8,59,500000,2,324000,2,900000,18,462000
17604,2008,4,1,24,510,12580.0,2708.04,N,L,8,60,364000,1,122000,0,0,15,127000
17605,2008,4,1,24,510,12580.0,2719.0,N,L,8,83,531000,2,350000,4,2150000,25,723000
17606,2008,4,1,24,510,12580.0,2802.0,N,L,8,44,250000,0,0,0,0,20,150000
17607,2008,4,1,24,510,12580.0,2804.02,N,L,8,11,24000,0,0,0,0,4,17000
17608,2008,4,1,24,510,12580.0,2804.03,N,L,8,55,426000,0,0,0,0,17,219000
17610,2008,4,1,24,510,12580.0,302.0,N,L,9,142,1470000,5,1131000,3,1850000,34,929000
17611,2008,4,1,24,510,12580.0,1101.0,N,L,9,152,1950000,1,165000,3,1122000,45,1142000
17612,2008,4,1,24,510,12580.0,1102.0,N,L,9,326,3626000,14,2643000,13,7890000,100,7307000
17613,2008,4,1,24,510,12580.0,1307.0,N,L,9,150,1470000,2,425000,3,1360000,51,1310000
17614,2008,4,1,24,510,12580.0,2302.0,N,L,9,127,982000,3,580000,3,860000,35,599000
17615,2008,4,1,24,510,12580.0,2401.0,N,L,9,86,788000,2,400000,4,2550000,27,755000
17616,2008,4,1,24,510,12580.0,2601.02,N,L,9,36,320000,0,0,1,360000,14,530000
