rownumber,respondentID,agency_code,activity_year,loan_type,action_taken_type,state,county,msa,assessment_area_number,partial_county_indicator,split_county_indicator,population_classification,income_group_total,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoansAff,amtLoansAff,nLoans,amtLoans
752412,22327,3,2017,4,1,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
752413,22327,3,2017,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
752414,22327,3,2017,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
758072,23498,3,2017,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
758073,23498,3,2017,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
758074,23498,3,2017,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
758075,23498,3,2017,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
758076,23498,3,2017,4,1,24,510,12580.0,,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
758077,23498,3,2017,4,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
758078,23498,3,2017,4,1,24,510,12580.0,,N,N,L,7,1,2000,0,0,0,0,0,0,0,0,1,2000
758079,23498,3,2017,4,1,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
758080,23498,3,2017,4,1,24,510,12580.0,,N,N,L,9,0,0,1,224000,0,0,0,0,0,0,1,224000
758081,23498,3,2017,4,1,24,510,12580.0,,N,N,L,10,1,2000,0,0,0,0,0,0,0,0,1,2000
758082,23498,3,2017,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
758083,23498,3,2017,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
758084,23498,3,2017,4,1,24,510,12580.0,,N,N,L,13,2,7000,0,0,0,0,0,0,0,0,2,7000
758085,23498,3,2017,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
758086,23498,3,2017,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
766398,23627,3,2017,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
766399,23627,3,2017,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
766400,23627,3,2017,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
766401,23627,3,2017,4,1,24,510,12580.0,,N,N,L,4,3,76000,1,250000,0,0,0,0,0,0,4,326000
766402,23627,3,2017,4,1,24,510,12580.0,,N,N,L,5,3,93000,1,250000,0,0,0,0,0,0,4,343000
766403,23627,3,2017,4,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
766404,23627,3,2017,4,1,24,510,12580.0,,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
766405,23627,3,2017,4,1,24,510,12580.0,,N,N,L,8,1,1000,1,214000,0,0,0,0,0,0,2,215000
766406,23627,3,2017,4,1,24,510,12580.0,,N,N,L,9,2,13000,1,250000,0,0,0,0,0,0,3,263000
766407,23627,3,2017,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
766408,23627,3,2017,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
766409,23627,3,2017,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
766410,23627,3,2017,4,1,24,510,12580.0,,N,N,L,13,0,0,1,250000,0,0,0,0,0,0,1,250000
766411,23627,3,2017,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
766412,23627,3,2017,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
777652,27244,3,2017,4,1,24,510,12580.0,1.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
777653,27244,3,2017,4,1,24,510,12580.0,1.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
777654,27244,3,2017,4,1,24,510,12580.0,1.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
777655,27244,3,2017,4,1,24,510,12580.0,1.0,N,N,L,4,1,12000,1,200000,3,1015000,1,315000,0,0,5,1227000
777656,27244,3,2017,4,1,24,510,12580.0,1.0,N,N,L,5,0,0,1,136000,0,0,1,136000,0,0,1,136000
777657,27244,3,2017,4,1,24,510,12580.0,1.0,N,N,L,6,0,0,2,400000,0,0,2,400000,0,0,2,400000
777658,27244,3,2017,4,1,24,510,12580.0,1.0,N,N,L,7,0,0,1,150000,1,585000,1,585000,0,0,2,735000
777659,27244,3,2017,4,1,24,510,12580.0,1.0,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
777660,27244,3,2017,4,1,24,510,12580.0,1.0,N,N,L,9,0,0,0,0,1,450000,1,450000,0,0,1,450000
777661,27244,3,2017,4,1,24,510,12580.0,1.0,N,N,L,10,2,100000,2,450000,0,0,0,0,0,0,4,550000
777662,27244,3,2017,4,1,24,510,12580.0,1.0,N,N,L,11,0,0,0,0,2,1125000,2,1125000,0,0,2,1125000
777663,27244,3,2017,4,1,24,510,12580.0,1.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
777664,27244,3,2017,4,1,24,510,12580.0,1.0,N,N,L,13,1,30000,4,750000,5,3633000,2,1780000,0,0,10,4413000
777665,27244,3,2017,4,1,24,510,12580.0,1.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
777666,27244,3,2017,4,1,24,510,12580.0,1.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
779750,27471,3,2017,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
779751,27471,3,2017,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
779752,27471,3,2017,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
779753,27471,3,2017,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
779754,27471,3,2017,4,1,24,510,12580.0,,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
779755,27471,3,2017,4,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
779756,27471,3,2017,4,1,24,510,12580.0,,N,N,L,7,1,14000,0,0,0,0,0,0,0,0,1,14000
779757,27471,3,2017,4,1,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
779758,27471,3,2017,4,1,24,510,12580.0,,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
779759,27471,3,2017,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
779760,27471,3,2017,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
779761,27471,3,2017,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
779762,27471,3,2017,4,1,24,510,12580.0,,N,N,L,13,2,6000,0,0,0,0,0,0,0,0,2,6000
779763,27471,3,2017,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
779764,27471,3,2017,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
782912,27599,3,2017,4,1,24,510,12580.0,1.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
782913,27599,3,2017,4,1,24,510,12580.0,1.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
782914,27599,3,2017,4,1,24,510,12580.0,1.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
782915,27599,3,2017,4,1,24,510,12580.0,1.0,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
782916,27599,3,2017,4,1,24,510,12580.0,1.0,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
782917,27599,3,2017,4,1,24,510,12580.0,1.0,N,N,L,6,1,51000,0,0,0,0,0,0,0,0,1,51000
782918,27599,3,2017,4,1,24,510,12580.0,1.0,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
782919,27599,3,2017,4,1,24,510,12580.0,1.0,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
782920,27599,3,2017,4,1,24,510,12580.0,1.0,N,N,L,9,0,0,0,0,1,460000,0,0,0,0,1,460000
782921,27599,3,2017,4,1,24,510,12580.0,1.0,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
782922,27599,3,2017,4,1,24,510,12580.0,1.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
782923,27599,3,2017,4,1,24,510,12580.0,1.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
782924,27599,3,2017,4,1,24,510,12580.0,1.0,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
782925,27599,3,2017,4,1,24,510,12580.0,1.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
782926,27599,3,2017,4,1,24,510,12580.0,1.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
791421,31286,3,2017,4,1,24,510,12580.0,2.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
791422,31286,3,2017,4,1,24,510,12580.0,2.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
791423,31286,3,2017,4,1,24,510,12580.0,2.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
791424,31286,3,2017,4,1,24,510,12580.0,2.0,N,N,L,4,0,0,0,0,1,755000,1,755000,0,0,1,755000
791425,31286,3,2017,4,1,24,510,12580.0,2.0,N,N,L,5,1,100000,0,0,0,0,0,0,0,0,1,100000
791426,31286,3,2017,4,1,24,510,12580.0,2.0,N,N,L,6,3,230000,0,0,1,950000,0,0,0,0,4,1180000
791427,31286,3,2017,4,1,24,510,12580.0,2.0,N,N,L,7,0,0,0,0,1,283000,1,283000,0,0,1,283000
791428,31286,3,2017,4,1,24,510,12580.0,2.0,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
791429,31286,3,2017,4,1,24,510,12580.0,2.0,N,N,L,9,1,99000,0,0,2,678000,3,777000,0,0,3,777000
791430,31286,3,2017,4,1,24,510,12580.0,2.0,N,N,L,10,0,0,0,0,1,1000000,0,0,0,0,1,1000000
791431,31286,3,2017,4,1,24,510,12580.0,2.0,N,N,L,11,0,0,0,0,1,485000,1,485000,0,0,1,485000
791432,31286,3,2017,4,1,24,510,12580.0,2.0,N,N,L,12,0,0,0,0,1,495000,1,495000,0,0,1,495000
791433,31286,3,2017,4,1,24,510,12580.0,2.0,N,N,L,13,0,0,1,175000,2,1264000,2,975000,0,0,3,1439000
791434,31286,3,2017,4,1,24,510,12580.0,2.0,N,N,L,14,0,0,0,0,1,750000,0,0,0,0,1,750000
791435,31286,3,2017,4,1,24,510,12580.0,2.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
811210,34697,3,2017,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
811211,34697,3,2017,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
811212,34697,3,2017,4,1,24,510,12580.0,,N,N,L,3,2,21000,0,0,0,0,0,0,0,0,2,21000
811213,34697,3,2017,4,1,24,510,12580.0,,N,N,L,4,25,268000,0,0,0,0,0,0,0,0,25,268000
811214,34697,3,2017,4,1,24,510,12580.0,,N,N,L,5,18,199000,0,0,0,0,0,0,0,0,18,199000
811215,34697,3,2017,4,1,24,510,12580.0,,N,N,L,6,30,200000,0,0,0,0,0,0,0,0,30,200000
811216,34697,3,2017,4,1,24,510,12580.0,,N,N,L,7,11,67000,0,0,0,0,0,0,0,0,11,67000
811217,34697,3,2017,4,1,24,510,12580.0,,N,N,L,8,8,22000,0,0,0,0,0,0,0,0,8,22000
811218,34697,3,2017,4,1,24,510,12580.0,,N,N,L,9,8,30000,0,0,0,0,0,0,0,0,8,30000
811219,34697,3,2017,4,1,24,510,12580.0,,N,N,L,10,2,16000,0,0,0,0,0,0,0,0,2,16000
811220,34697,3,2017,4,1,24,510,12580.0,,N,N,L,11,4,19000,0,0,0,0,0,0,0,0,4,19000
811221,34697,3,2017,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
811222,34697,3,2017,4,1,24,510,12580.0,,N,N,L,13,15,77000,0,0,0,0,0,0,0,0,15,77000
811223,34697,3,2017,4,1,24,510,12580.0,,N,N,L,14,2,12000,0,0,0,0,0,0,0,0,2,12000
811224,34697,3,2017,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
825359,35095,3,2017,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
825360,35095,3,2017,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
825361,35095,3,2017,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
825362,35095,3,2017,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
825363,35095,3,2017,4,1,24,510,12580.0,,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
825364,35095,3,2017,4,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
825365,35095,3,2017,4,1,24,510,12580.0,,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
825366,35095,3,2017,4,1,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
825367,35095,3,2017,4,1,24,510,12580.0,,N,N,L,9,0,0,0,0,1,255000,1,255000,0,0,1,255000
825368,35095,3,2017,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
825369,35095,3,2017,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
825370,35095,3,2017,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
825371,35095,3,2017,4,1,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
825372,35095,3,2017,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
825373,35095,3,2017,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
843118,57408,3,2017,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
843119,57408,3,2017,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
843120,57408,3,2017,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
843121,57408,3,2017,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
843122,57408,3,2017,4,1,24,510,12580.0,,N,N,L,5,0,0,1,243000,0,0,0,0,0,0,1,243000
843123,57408,3,2017,4,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
843124,57408,3,2017,4,1,24,510,12580.0,,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
843125,57408,3,2017,4,1,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
843126,57408,3,2017,4,1,24,510,12580.0,,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
843127,57408,3,2017,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
843128,57408,3,2017,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
843129,57408,3,2017,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
843130,57408,3,2017,4,1,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
843131,57408,3,2017,4,1,24,510,12580.0,,N,N,L,14,1,79000,0,0,0,0,0,0,0,0,1,79000
843132,57408,3,2017,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
845085,57776,3,2017,4,1,24,510,12580.0,1.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
845086,57776,3,2017,4,1,24,510,12580.0,1.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
845087,57776,3,2017,4,1,24,510,12580.0,1.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
845088,57776,3,2017,4,1,24,510,12580.0,1.0,N,N,L,4,0,0,2,360000,1,553000,3,913000,0,0,3,913000
845089,57776,3,2017,4,1,24,510,12580.0,1.0,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
845090,57776,3,2017,4,1,24,510,12580.0,1.0,N,N,L,6,7,304000,2,413000,5,2706000,3,638000,0,0,14,3423000
845091,57776,3,2017,4,1,24,510,12580.0,1.0,N,N,L,7,1,50000,0,0,0,0,1,50000,0,0,1,50000
845092,57776,3,2017,4,1,24,510,12580.0,1.0,N,N,L,8,1,15000,0,0,0,0,1,15000,0,0,1,15000
845093,57776,3,2017,4,1,24,510,12580.0,1.0,N,N,L,9,0,0,1,132000,3,1483000,4,1615000,0,0,4,1615000
845094,57776,3,2017,4,1,24,510,12580.0,1.0,N,N,L,10,1,45000,1,225000,0,0,2,270000,0,0,2,270000
845095,57776,3,2017,4,1,24,510,12580.0,1.0,N,N,L,11,0,0,1,250000,1,1000000,0,0,0,0,2,1250000
845096,57776,3,2017,4,1,24,510,12580.0,1.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
845097,57776,3,2017,4,1,24,510,12580.0,1.0,N,N,L,13,1,50000,0,0,3,2175000,4,2225000,0,0,4,2225000
845098,57776,3,2017,4,1,24,510,12580.0,1.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
845099,57776,3,2017,4,1,24,510,12580.0,1.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
847535,57870,3,2017,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
847536,57870,3,2017,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
847537,57870,3,2017,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
847538,57870,3,2017,4,1,24,510,12580.0,,N,N,L,4,5,302000,0,0,0,0,0,0,0,0,5,302000
847539,57870,3,2017,4,1,24,510,12580.0,,N,N,L,5,0,0,1,200000,0,0,0,0,0,0,1,200000
847540,57870,3,2017,4,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
847541,57870,3,2017,4,1,24,510,12580.0,,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
847542,57870,3,2017,4,1,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
847543,57870,3,2017,4,1,24,510,12580.0,,N,N,L,9,0,0,1,146000,0,0,1,146000,0,0,1,146000
847544,57870,3,2017,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
847545,57870,3,2017,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
847546,57870,3,2017,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
847547,57870,3,2017,4,1,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
847548,57870,3,2017,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
847549,57870,3,2017,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
853325,58457,3,2017,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
853326,58457,3,2017,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
853327,58457,3,2017,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
853328,58457,3,2017,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
853329,58457,3,2017,4,1,24,510,12580.0,,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
853330,58457,3,2017,4,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
853331,58457,3,2017,4,1,24,510,12580.0,,N,N,L,7,0,0,0,0,1,500000,0,0,0,0,1,500000
853332,58457,3,2017,4,1,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
853333,58457,3,2017,4,1,24,510,12580.0,,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
853334,58457,3,2017,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
853335,58457,3,2017,4,1,24,510,12580.0,,N,N,L,11,0,0,1,200000,0,0,0,0,0,0,1,200000
853336,58457,3,2017,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
853337,58457,3,2017,4,1,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
853338,58457,3,2017,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
853339,58457,3,2017,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
860549,90160,3,2017,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
860550,90160,3,2017,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
860551,90160,3,2017,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
860552,90160,3,2017,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
860553,90160,3,2017,4,1,24,510,12580.0,,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
860554,90160,3,2017,4,1,24,510,12580.0,,N,N,L,6,1,25000,0,0,2,2000000,0,0,0,0,3,2025000
860555,90160,3,2017,4,1,24,510,12580.0,,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
860556,90160,3,2017,4,1,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
860557,90160,3,2017,4,1,24,510,12580.0,,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
860558,90160,3,2017,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
860559,90160,3,2017,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
860560,90160,3,2017,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
860561,90160,3,2017,4,1,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
860562,90160,3,2017,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
860563,90160,3,2017,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
863169,90290,3,2017,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
863170,90290,3,2017,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
863171,90290,3,2017,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
863172,90290,3,2017,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
863173,90290,3,2017,4,1,24,510,12580.0,,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
863174,90290,3,2017,4,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
863175,90290,3,2017,4,1,24,510,12580.0,,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
863176,90290,3,2017,4,1,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
863177,90290,3,2017,4,1,24,510,12580.0,,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
863178,90290,3,2017,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,1,600000,0,0,0,0,1,600000
863179,90290,3,2017,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
863180,90290,3,2017,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
863181,90290,3,2017,4,1,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
863182,90290,3,2017,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
863183,90290,3,2017,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
3765,1,1,2017,4,6,24,510,12580.0,171.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
3766,1,1,2017,4,6,24,510,12580.0,171.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
3767,1,1,2017,4,6,24,510,12580.0,171.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
3768,1,1,2017,4,6,24,510,12580.0,171.0,N,N,L,4,2,85000,0,0,0,0,0,0,0,0,2,85000
3769,1,1,2017,4,6,24,510,12580.0,171.0,N,N,L,5,2,110000,0,0,0,0,0,0,0,0,2,110000
3770,1,1,2017,4,6,24,510,12580.0,171.0,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
3771,1,1,2017,4,6,24,510,12580.0,171.0,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
3772,1,1,2017,4,6,24,510,12580.0,171.0,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
3773,1,1,2017,4,6,24,510,12580.0,171.0,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
3774,1,1,2017,4,6,24,510,12580.0,171.0,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
3775,1,1,2017,4,6,24,510,12580.0,171.0,N,N,L,11,3,137000,0,0,0,0,0,0,0,0,3,137000
3776,1,1,2017,4,6,24,510,12580.0,171.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
3777,1,1,2017,4,6,24,510,12580.0,171.0,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
3778,1,1,2017,4,6,24,510,12580.0,171.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
3779,1,1,2017,4,6,24,510,12580.0,171.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
14891,15576,1,2017,4,6,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
14892,15576,1,2017,4,6,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
14893,15576,1,2017,4,6,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
14894,15576,1,2017,4,6,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
14895,15576,1,2017,4,6,24,510,12580.0,,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
14896,15576,1,2017,4,6,24,510,12580.0,,N,N,L,6,0,0,1,181000,0,0,0,0,0,0,1,181000
14897,15576,1,2017,4,6,24,510,12580.0,,N,N,L,7,1,22000,0,0,0,0,0,0,0,0,1,22000
