,STUSAB,LOGRECNO,B01001_001,B02001_002,B02001_003,B11001_006,B11001A_006,B11001B_006,B15002_011,B15002_028,C15002A_004,C15002A_009,C15002B_004,C15002B_009,B17001_002,B17001A_002,B17001B_002,B19113_001,B19113A_001,B19113B_001,B23025_005,B25003_002,B25003A_002,B25003B_002,B25035_001,B25077_001
2695,md,4022,3214,2430,388,198,156,17,96,226,,,,,,,,101042.0,,,119,768,571,125,1995.0,235500.0
2696,md,4023,1022,577,298,42,8,34,46,36,,,,,,,,72969.0,,,47,38,27,11,1980.0,300000.0
2697,md,4024,2088,1449,351,64,41,23,65,82,,,,,,,,114310.0,,,24,697,505,107,1991.0,371200.0
2698,md,4025,1843,1567,0,38,38,0,34,48,,,,,,,,145089.0,,,10,610,548,0,1984.0,404200.0
2699,md,4026,1581,967,500,56,26,30,102,205,,,,,,,,136818.0,,,0,557,413,104,2002.0,195500.0
2700,md,4027,2218,1913,32,120,97,0,44,84,,,,,,,,118315.0,,,64,659,556,32,1996.0,244300.0
2701,md,4028,1302,1040,61,69,18,25,47,113,,,,,,,,67164.0,,,0,401,361,25,1988.0,201900.0
2702,md,4029,1238,755,283,31,31,0,94,43,,,,,,,,142917.0,,,0,233,129,77,2001.0,263200.0
2703,md,4030,905,862,12,28,28,0,37,67,,,,,,,,117250.0,,,46,323,323,0,1977.0,345400.0
2704,md,4031,159,143,11,0,0,0,31,65,,,,,,,,,,,0,0,0,0,,
2705,md,4032,1000,933,6,53,45,0,150,75,,,,,,,,95833.0,,,44,369,353,0,1969.0,334600.0
2706,md,4033,1203,1183,0,27,27,0,108,71,,,,,,,,104000.0,,,10,501,501,0,1970.0,280900.0
2707,md,4034,2464,2165,219,34,34,0,157,290,,,,,,,,116563.0,,,27,583,559,0,1990.0,377700.0
2708,md,4035,1885,1586,38,34,34,0,340,312,,,,,,,,86458.0,,,0,518,463,38,1964.0,256900.0
2709,md,4036,1612,1537,20,28,28,0,176,160,,,,,,,,100625.0,,,11,562,532,20,1970.0,300000.0
2710,md,4037,1234,1204,0,22,22,0,204,147,,,,,,,,83177.0,,,38,359,345,0,1977.0,311900.0
2711,md,4038,1734,1595,84,37,37,0,269,145,,,,,,,,126034.0,,,49,528,447,26,1983.0,370700.0
2712,md,4039,604,604,0,24,24,0,104,87,,,,,,,,110893.0,,,8,246,246,0,1977.0,374200.0
2713,md,4040,1012,974,28,11,11,0,103,85,,,,,,,,104306.0,,,39,318,305,13,1981.0,365500.0
2714,md,4041,767,762,5,28,28,0,86,57,,,,,,,,116389.0,,,8,272,272,0,1981.0,365900.0
2715,md,4042,1395,1314,1,76,76,0,232,227,,,,,,,,117500.0,,,46,529,529,0,1977.0,312000.0
2716,md,4043,1702,1617,10,46,46,0,226,190,,,,,,,,74212.0,,,21,389,369,0,1984.0,430200.0
2717,md,4044,887,799,0,24,24,0,119,43,,,,,,,,102095.0,,,13,341,332,0,1980.0,360700.0
2718,md,4045,1259,993,162,7,7,0,40,80,,,,,,,,151458.0,,,12,401,351,37,1999.0,485100.0
2719,md,4046,951,924,0,60,60,0,26,94,,,,,,,,130764.0,,,9,359,349,0,2000.0,392700.0
2720,md,4047,1041,1006,16,19,19,0,49,62,,,,,,,,112750.0,,,10,302,292,0,1994.0,339500.0
2721,md,4048,1557,1464,31,39,39,0,87,76,,,,,,,,128438.0,,,15,419,385,17,2001.0,322200.0
2722,md,4049,1336,1267,18,18,18,0,96,167,,,,,,,,120054.0,,,62,486,444,8,1976.0,398000.0
2723,md,4050,1435,1415,0,27,27,0,142,108,,,,,,,,131429.0,,,33,396,396,0,1990.0,436200.0
2724,md,4051,780,766,0,17,17,0,59,76,,,,,,,,125750.0,,,0,261,249,0,1978.0,381000.0
2725,md,4052,795,698,21,12,12,0,71,54,,,,,,,,109125.0,,,73,209,176,0,1978.0,337200.0
2726,md,4053,1728,1579,120,20,20,0,40,86,,,,,,,,117344.0,,,55,614,549,44,1998.0,400800.0
2727,md,4054,2118,1941,32,39,39,0,148,69,,,,,,,,116972.0,,,29,710,648,19,1993.0,302500.0
2728,md,4055,2589,2332,42,98,98,0,64,156,,,,,,,,166976.0,,,77,749,664,18,1998.0,409700.0
2729,md,4056,1792,1488,28,49,49,0,42,227,,,,,,,,128516.0,,,0,441,392,0,1996.0,273900.0
2730,md,4057,1742,1357,234,166,134,32,64,133,,,,,,,,83889.0,,,30,511,395,81,1996.0,266000.0
2731,md,4058,1089,1019,0,0,0,0,299,81,,,,,,,,147763.0,,,35,429,429,0,1980.0,376200.0
2732,md,4059,1130,1111,6,11,11,0,79,62,,,,,,,,153100.0,,,20,371,371,0,1982.0,362500.0
2733,md,4060,1205,918,209,0,0,0,112,65,,,,,,,,152813.0,,,0,353,282,34,1989.0,400800.0
2734,md,4061,162,74,12,0,0,0,0,14,,,,,,,,,,,0,51,42,0,1982.0,541700.0
2735,md,4062,1234,1231,0,0,0,0,87,128,,,,,,,,132381.0,,,19,396,396,0,1991.0,420200.0
2736,md,4063,1089,1000,16,29,29,0,54,45,,,,,,,,146346.0,,,0,391,375,16,1984.0,381900.0
2737,md,4064,1282,1056,93,24,24,0,7,9,,,,,,,,172250.0,,,22,383,353,6,1996.0,561100.0
2738,md,4065,2062,1604,292,75,67,8,240,239,,,,,,,,106154.0,,,36,591,526,36,1976.0,321500.0
2739,md,4066,1559,1509,22,24,13,11,205,164,,,,,,,,112467.0,,,109,496,485,11,1982.0,326700.0
2740,md,4067,1650,1556,11,36,36,0,183,109,,,,,,,,100313.0,,,47,513,491,0,1989.0,277000.0
2741,md,4068,1863,1729,45,11,11,0,80,97,,,,,,,,147885.0,,,46,585,560,11,1993.0,434700.0
2742,md,4069,2181,1720,51,55,55,0,154,127,,,,,,,,151389.0,,,38,628,564,6,1992.0,539800.0
2743,md,4070,1021,1014,0,0,0,0,98,110,,,,,,,,132500.0,,,14,388,381,0,1978.0,376500.0
2744,md,4071,1685,1531,0,35,28,0,135,179,,,,,,,,111705.0,,,54,585,543,0,1978.0,381700.0
2745,md,4072,1203,1195,0,46,46,0,116,83,,,,,,,,137222.0,,,24,460,460,0,1978.0,420100.0
2746,md,4073,92,92,0,0,0,0,0,12,,,,,,,,,,,0,24,24,0,,
2747,md,4074,1253,1121,0,16,16,0,130,170,,,,,,,,113324.0,,,45,386,352,0,1974.0,338300.0
2748,md,4075,1276,1172,17,32,32,0,99,137,,,,,,,,121827.0,,,19,422,390,4,1976.0,409300.0
2749,md,4076,919,854,23,55,55,0,90,78,,,,,,,,170417.0,,,87,317,287,9,1977.0,498800.0
2750,md,4077,1591,1198,205,71,62,0,30,46,,,,,,,,152417.0,,,43,396,308,28,2004.0,360300.0
2751,md,4078,1505,1072,105,67,29,9,6,42,,,,,,,,122269.0,,,44,350,253,34,2005.0,597000.0
2752,md,4079,1022,520,86,25,25,0,23,11,,,,,,,,160417.0,,,23,286,147,24,2006.0,431000.0
2753,md,4080,732,699,11,14,14,0,107,84,,,,,,,,91645.0,,,17,285,285,0,1974.0,399200.0
2754,md,4081,2877,1618,264,87,73,14,117,164,,,,,,,,158981.0,,,47,756,472,108,2005.0,494800.0
2755,md,4082,1219,612,265,28,15,0,20,33,,,,,,,,155313.0,,,27,338,227,39,2006.0,362500.0
2756,md,4083,2806,1999,156,130,117,0,92,26,,,,,,,,148618.0,,,105,725,563,47,2008.0,466300.0
2757,md,4084,2541,1766,354,134,47,74,180,215,,,,,,,,90208.0,,,81,538,436,49,1996.0,240000.0
2758,md,4085,334,216,101,22,22,0,80,7,,,,,,,,71944.0,,,19,119,79,40,1974.0,177000.0
2759,md,4086,1742,1194,338,68,60,0,149,65,,,,,,,,100469.0,,,23,398,310,40,2005.0,284900.0
2760,md,4087,828,784,11,8,8,0,59,107,,,,,,,,136528.0,,,26,254,243,11,1984.0,420800.0
2761,md,4088,2531,2192,246,52,39,13,97,128,,,,,,,,138582.0,,,80,759,626,116,2002.0,430300.0
2762,md,4089,755,743,12,0,0,0,77,96,,,,,,,,89398.0,,,0,175,175,0,1995.0,339900.0
2763,md,4090,559,373,50,5,5,0,18,51,,,,,,,,158304.0,,,6,141,85,14,2010.0,450500.0
2764,md,4091,910,898,12,43,43,0,139,92,,,,,,,,116406.0,,,11,214,202,12,1982.0,370000.0
2765,md,4092,2069,1686,213,85,55,13,185,174,,,,,,,,112788.0,,,63,663,581,54,1990.0,334300.0
2766,md,4093,948,927,0,22,22,0,184,93,,,,,,,,116667.0,,,23,352,352,0,1979.0,418400.0
2767,md,4094,1459,1452,0,48,48,0,156,131,,,,,,,,117411.0,,,30,509,504,0,1974.0,368200.0
2768,md,4095,824,758,23,0,0,0,24,42,,,,,,,,173250.0,,,23,244,235,0,1991.0,351500.0
2769,md,4096,1752,1648,70,52,52,0,144,176,,,,,,,,114625.0,,,53,647,614,25,1991.0,298100.0
2770,md,4097,1602,1441,79,30,30,0,196,128,,,,,,,,104625.0,,,36,475,452,13,1986.0,378400.0
2771,md,4098,1005,938,39,24,19,5,111,110,,,,,,,,107321.0,,,25,316,276,22,1982.0,375300.0
2772,md,4099,1186,1186,0,7,7,0,53,76,,,,,,,,154297.0,,,42,395,395,0,2002.0,439500.0
2773,md,4100,758,727,20,10,10,0,51,29,,,,,,,,155000.0,,,11,208,197,11,1989.0,485900.0
2774,md,4101,1180,1045,31,62,62,0,37,40,,,,,,,,107188.0,,,32,341,310,10,1977.0,296900.0
2775,md,4102,1109,947,19,25,7,0,76,73,,,,,,,,129545.0,,,23,285,278,7,1969.0,378400.0
2776,md,4103,802,632,102,18,18,0,37,119,,,,,,,,109250.0,,,17,261,229,18,1960.0,280100.0
2777,md,4104,564,520,0,0,0,0,81,54,,,,,,,,112926.0,,,12,234,227,0,1952.0,317800.0
2778,md,4105,1449,1387,20,44,44,0,102,112,,,,,,,,131538.0,,,38,447,447,0,1971.0,394700.0
2779,md,4106,954,886,57,18,18,0,75,86,,,,,,,,97386.0,,,9,339,310,18,1966.0,349400.0
2780,md,4107,1726,1486,125,29,29,0,85,140,,,,,,,,122703.0,,,67,550,511,17,1981.0,364800.0
2781,md,4108,1112,1034,14,32,32,0,36,33,,,,,,,,142222.0,,,6,345,327,0,2003.0,425000.0
2782,md,4109,1306,1296,0,40,40,0,180,160,,,,,,,,94286.0,,,14,413,408,0,1976.0,310400.0
2783,md,4110,733,680,0,12,12,0,81,107,,,,,,,,102639.0,,,12,291,287,0,1978.0,356900.0
2784,md,4111,1057,1043,0,40,40,0,193,153,,,,,,,,86771.0,,,15,433,433,0,1976.0,321000.0
2785,md,4112,2636,2459,80,45,45,0,236,180,,,,,,,,111538.0,,,112,778,725,15,1990.0,334600.0
2786,md,4113,1201,1063,76,28,28,0,138,172,,,,,,,,67297.0,,,56,342,331,11,1957.0,254700.0
2787,md,4114,2033,1915,11,55,55,0,341,207,,,,,,,,73641.0,,,38,636,620,0,1977.0,246000.0
2788,md,4115,502,502,0,8,8,0,83,131,,,,,,,,53889.0,,,29,166,166,0,1972.0,207100.0
2789,md,4116,1576,1488,31,34,34,0,192,131,,,,,,,,90083.0,,,82,418,405,7,1978.0,253200.0
2790,md,4117,150,150,0,26,26,0,9,32,,,,,,,,77917.0,,,0,30,30,0,1972.0,
2791,md,4118,169,162,0,0,0,0,19,10,,,,,,,,95313.0,,,18,32,32,0,1971.0,109100.0
2792,md,4119,1296,1276,0,62,62,0,253,183,,,,,,,,103571.0,,,16,430,420,0,1995.0,281000.0
2793,md,4120,1159,1085,0,28,28,0,131,164,,,,,,,,94306.0,,,35,324,316,0,1987.0,227600.0
2794,md,4121,229,229,0,9,9,0,26,16,,,,,,,,,,,0,34,34,0,1962.0,
2795,md,4122,905,905,0,8,8,0,126,127,,,,,,,,83929.0,,,11,278,278,0,1983.0,250000.0
2796,md,4123,1487,1458,14,146,137,0,261,173,,,,,,,,62031.0,,,151,302,293,0,1970.0,207400.0
2797,md,4124,310,310,0,0,0,0,42,29,,,,,,,,83750.0,,,4,143,143,0,1992.0,154900.0
2798,md,4125,1872,1154,283,110,21,21,241,239,,,,,,,,63673.0,,,35,367,288,68,1983.0,210200.0
2799,md,4126,1093,810,206,58,31,27,100,101,,,,,,,,89583.0,,,40,306,289,8,1963.0,256300.0
2800,md,4127,763,513,169,22,8,14,65,166,,,,,,,,,,,44,239,196,21,1959.0,176000.0
2801,md,4128,1810,1686,75,100,100,0,168,117,,,,,,,,105577.0,,,88,414,387,27,1998.0,318100.0
2802,md,4129,1194,959,45,17,8,9,123,153,,,,,,,,97083.0,,,15,309,287,9,1959.0,252600.0
2803,md,4130,2225,1789,263,7,7,0,106,35,,,,,,,,98750.0,,,31,117,117,0,1939.0,265000.0
2804,md,4131,756,702,27,37,37,0,53,126,,,,,,,,59464.0,,,37,162,158,0,1951.0,182500.0
2805,md,4132,1031,1031,0,34,34,0,263,171,,,,,,,,73068.0,,,61,310,310,0,1973.0,247800.0
2806,md,4133,778,778,0,38,38,0,111,99,,,,,,,,90417.0,,,30,297,297,0,1972.0,312200.0
2807,md,4134,1065,760,9,7,7,0,139,85,,,,,,,,95893.0,,,77,296,292,4,1951.0,271000.0
2808,md,4135,1192,1141,0,25,25,0,170,144,,,,,,,,102778.0,,,5,414,414,0,1966.0,271700.0
2809,md,4136,1242,1188,31,38,38,0,224,128,,,,,,,,108500.0,,,19,365,352,10,1977.0,286900.0
2810,md,4137,601,593,0,10,10,0,28,75,,,,,,,,149375.0,,,9,201,201,0,1990.0,443000.0
2811,md,4138,1551,1507,0,38,38,0,201,205,,,,,,,,141111.0,,,59,547,532,0,1984.0,433700.0
2812,md,4139,1131,1131,0,0,0,0,107,167,,,,,,,,124464.0,,,22,331,331,0,1982.0,371900.0
2813,md,4140,899,890,9,0,0,0,93,132,,,,,,,,101250.0,,,36,284,284,0,1976.0,351400.0
2814,md,4141,606,471,59,12,4,0,108,68,,,,,,,,99500.0,,,14,149,142,0,1939.0,273100.0
2815,md,4142,720,564,97,52,27,8,108,114,,,,,,,,46875.0,,,38,173,102,41,1939.0,170500.0
2816,md,4143,1123,822,98,23,23,0,155,124,,,,,,,,85450.0,,,69,243,187,25,1974.0,262100.0
2817,md,4144,1263,850,222,22,0,10,55,163,,,,,,,,55714.0,,,76,296,211,31,1976.0,153300.0
2818,md,4145,2045,1768,17,167,167,0,149,115,,,,,,,,95592.0,,,96,685,655,0,1984.0,291300.0
2819,md,4146,586,489,19,20,20,0,34,62,,,,,,,,76923.0,,,42,144,144,0,1939.0,185000.0
2820,md,4147,49,38,0,0,0,0,0,0,,,,,,,,,,,8,16,16,0,,
2821,md,4148,596,577,10,23,23,0,78,59,,,,,,,,97273.0,,,6,223,215,8,1960.0,261700.0
2822,md,4149,427,316,41,21,21,0,28,41,,,,,,,,105481.0,,,22,116,92,15,1971.0,305000.0
2823,md,4150,1345,1168,64,19,19,0,86,90,,,,,,,,133542.0,,,16,413,413,0,1991.0,244100.0
2824,md,4151,1247,937,215,61,55,6,57,62,,,,,,,,103864.0,,,62,316,264,30,2004.0,338100.0
2825,md,4152,857,834,15,9,9,0,120,153,,,,,,,,104500.0,,,0,200,193,7,1959.0,161800.0
2826,md,4153,592,592,0,44,44,0,70,81,,,,,,,,87917.0,,,39,214,214,0,1978.0,220100.0
2827,md,4154,621,598,23,19,19,0,63,77,,,,,,,,49038.0,,,19,134,134,0,1939.0,178300.0
2828,md,4155,994,808,43,71,71,0,87,149,,,,,,,,72361.0,,,44,250,239,0,1977.0,162500.0
2829,md,4156,676,652,24,26,26,0,74,89,,,,,,,,119861.0,,,19,184,174,10,1972.0,224100.0
2830,md,4157,1181,1162,0,115,115,0,61,97,,,,,,,,126528.0,,,46,371,361,0,1994.0,346000.0
2831,md,4158,1155,950,142,59,59,0,55,71,,,,,,,,133409.0,,,29,358,344,14,2001.0,363000.0
2832,md,4159,1585,1479,0,33,33,0,29,74,,,,,,,,150473.0,,,35,473,447,0,1994.0,391200.0
2833,md,4160,1146,1126,0,41,41,0,192,144,,,,,,,,57500.0,,,17,352,352,0,1978.0,166800.0
2834,md,4161,1737,1733,0,31,31,0,269,214,,,,,,,,57431.0,,,62,481,480,0,1981.0,181300.0
2835,md,4162,1027,1027,0,15,15,0,260,114,,,,,,,,49044.0,,,47,365,365,0,1977.0,172000.0
2836,md,4163,1912,1885,10,107,107,0,274,308,,,,,,,,58142.0,,,7,458,458,0,1978.0,175500.0
2837,md,4164,2220,2192,0,115,115,0,293,312,,,,,,,,51964.0,,,15,689,684,0,1977.0,167800.0
2838,md,4165,1500,1458,0,97,97,0,301,282,,,,,,,,78200.0,,,62,450,434,0,1977.0,170400.0
2839,md,4166,1149,1086,42,33,33,0,176,148,,,,,,,,54313.0,,,71,364,364,0,1990.0,178900.0
2840,md,4167,1189,1140,17,7,7,0,249,190,,,,,,,,60000.0,,,8,400,400,0,1982.0,150300.0
2841,md,4168,920,885,0,25,25,0,201,181,,,,,,,,49327.0,,,45,318,318,0,1966.0,84300.0
2842,md,4169,912,878,0,52,50,0,188,127,,,,,,,,48500.0,,,18,301,298,0,1967.0,146600.0
2843,md,4170,999,908,0,13,13,0,117,59,,,,,,,,68750.0,,,24,371,365,0,1992.0,396600.0
2844,md,4171,1569,1476,25,65,65,0,210,193,,,,,,,,70500.0,,,3,557,557,0,1989.0,245500.0
2845,md,4172,1450,1450,0,26,26,0,206,144,,,,,,,,68848.0,,,37,530,530,0,1981.0,374600.0
2846,md,4173,1464,1395,0,38,38,0,237,127,,,,,,,,93878.0,,,0,532,532,0,1990.0,219800.0
2847,md,4174,417,417,0,0,0,0,67,171,,,,,,,,41765.0,,,0,182,182,0,1974.0,168600.0
2848,md,4175,1030,971,49,38,38,0,206,114,,,,,,,,53929.0,,,3,280,280,0,1964.0,164800.0
2849,md,4176,1181,1141,16,67,67,0,145,186,,,,,,,,42222.0,,,60,297,297,0,1954.0,151300.0
2850,md,4177,1209,1209,0,66,66,0,265,148,,,,,,,,62153.0,,,44,444,444,0,1984.0,164000.0
2851,md,4178,768,768,0,15,15,0,116,76,,,,,,,,64231.0,,,0,234,234,0,1980.0,164800.0
2852,md,4179,2025,1940,0,80,63,0,482,438,,,,,,,,44528.0,,,40,636,619,0,1982.0,103200.0
2853,md,4180,2573,2515,11,146,130,0,319,427,,,,,,,,61544.0,,,95,651,628,0,1980.0,146100.0
2854,md,4181,1119,1089,0,52,49,0,198,237,,,,,,,,42433.0,,,43,307,307,0,1974.0,112600.0
2855,md,4182,1338,1075,41,40,14,0,31,101,,,,,,,,161791.0,,,17,460,378,20,1991.0,575100.0
2856,md,4183,1556,1240,97,39,39,0,115,67,,,,,,,,139667.0,,,77,456,396,30,1998.0,484600.0
2857,md,4184,802,668,132,11,0,11,145,80,,,,,,,,102500.0,,,14,231,206,25,1975.0,305400.0
2858,md,4185,1944,1809,94,59,37,22,133,145,,,,,,,,107500.0,,,45,635,582,40,1984.0,253600.0
2859,md,4186,1825,1569,206,117,72,45,156,137,,,,,,,,84152.0,,,90,524,471,36,1983.0,233400.0
2860,md,4187,1422,1252,141,47,39,0,93,157,,,,,,,,113750.0,,,18,450,418,18,1992.0,259800.0
2861,md,4188,2707,2377,212,92,92,0,126,152,,,,,,,,111250.0,,,58,826,771,36,1992.0,331000.0
2862,md,4189,1053,759,172,37,37,0,75,130,,,,,,,,90729.0,,,0,324,261,41,1988.0,220200.0
2863,md,4190,2143,1573,256,157,83,38,233,404,,,,,,,,62813.0,,,99,235,195,0,1987.0,192600.0
2864,md,4191,1286,931,233,28,28,0,72,115,,,,,,,,105357.0,,,6,429,359,70,1993.0,325900.0
2865,md,4192,1580,1460,12,25,25,0,66,116,,,,,,,,156842.0,,,38,469,439,6,1991.0,363900.0
2866,md,4193,442,416,11,10,10,0,30,47,,,,,,,,114375.0,,,0,168,163,5,1993.0,343400.0
2867,md,4194,910,910,0,19,19,0,185,109,,,,,,,,65833.0,,,42,321,321,0,1964.0,288300.0
2868,md,4195,1080,1070,0,26,26,0,132,139,,,,,,,,97734.0,,,13,350,340,0,1964.0,268100.0
2869,md,4196,1956,1716,192,60,13,47,50,108,,,,,,,,127455.0,,,48,665,616,30,1993.0,313800.0
2870,md,4197,877,765,67,37,37,0,153,51,,,,,,,,36865.0,,,115,84,84,0,1987.0,172300.0
2871,md,4198,1389,1274,44,106,106,0,149,121,,,,,,,,52159.0,,,45,409,390,19,1992.0,181900.0
2872,md,4199,2981,1971,282,38,24,14,89,267,,,,,,,,112941.0,,,111,986,731,60,2005.0,284000.0
2873,md,4200,4010,3178,410,227,122,80,317,292,,,,,,,,91563.0,,,132,1270,1054,142,1995.0,221900.0
2874,md,4201,1390,1104,147,41,33,0,74,160,,,,,,,,131050.0,,,30,444,359,68,1995.0,265800.0
2875,md,4202,1795,1363,158,156,79,0,179,238,,,,,,,,83523.0,,,12,600,561,21,1989.0,181400.0
2876,md,4203,1065,935,63,52,52,0,114,84,,,,,,,,77850.0,,,0,383,353,30,1991.0,195000.0
2877,md,4204,1988,1457,328,174,164,10,211,254,,,,,,,,54250.0,,,27,820,618,155,1995.0,103200.0
2878,md,4205,1782,1361,324,33,15,18,174,238,,,,,,,,127560.0,,,49,520,401,79,2002.0,338600.0
2879,md,4206,827,395,118,5,0,5,88,121,,,,,,,,67308.0,,,34,261,161,22,1958.0,281300.0
2880,md,4207,2216,617,1533,317,44,273,231,246,,,,,,,,,,,169,413,224,189,1979.0,120000.0
2881,md,4208,1788,583,946,243,112,131,219,201,,,,,,,,61471.0,,,104,239,70,146,1981.0,117000.0
2882,md,4209,703,359,253,45,18,27,27,44,,,,,,,,42813.0,,,0,213,109,81,1978.0,86300.0
2883,md,4210,1767,879,845,152,35,117,296,230,,,,,,,,98167.0,,,51,514,230,281,1986.0,138800.0
2884,md,4211,1062,717,193,0,0,0,145,160,,,,,,,,72986.0,,,40,292,199,74,1968.0,229800.0
2885,md,4212,2998,2261,659,138,89,49,399,272,,,,,,,,60375.0,,,119,789,640,149,1969.0,223500.0
2886,md,4213,1871,1619,157,199,185,14,242,239,,,,,,,,79853.0,,,83,563,495,49,1970.0,241900.0
2887,md,4214,1453,1336,33,10,0,10,157,142,,,,,,,,108603.0,,,17,620,589,10,1973.0,283500.0
2888,md,4215,743,653,90,29,29,0,54,31,,,,,,,,86607.0,,,10,253,210,43,1968.0,255500.0
2889,md,4216,1950,1453,396,66,57,9,220,211,,,,,,,,74750.0,,,26,674,515,135,1977.0,239300.0
2890,md,4217,506,506,0,32,32,0,0,125,,,,,,,,80052.0,,,28,161,161,0,1965.0,186500.0
2891,md,4218,1738,575,895,224,15,209,84,303,,,,,,,,34529.0,,,14,299,175,72,1977.0,150600.0
2892,md,4219,909,493,331,85,55,30,10,86,,,,,,,,43274.0,,,0,229,177,52,1984.0,150400.0
2893,md,4220,1407,798,588,104,73,31,291,359,,,,,,,,85847.0,,,88,405,251,154,1973.0,137000.0
2894,md,4221,2373,1088,966,228,67,161,277,251,,,,,,,,,,,102,198,52,56,1973.0,191000.0
2895,md,4222,1167,387,605,112,32,80,144,16,,,,,,,,71700.0,,,36,326,125,156,1969.0,258800.0
2896,md,4223,3537,1827,984,133,82,51,262,365,,,,,,,,83333.0,,,136,962,515,326,1982.0,185200.0
2897,md,4224,3539,1817,1470,89,42,13,380,323,,,,,,,,100275.0,,,51,1067,610,392,1984.0,192300.0
2898,md,4225,2630,1592,859,119,71,35,115,148,,,,,,,,103315.0,,,95,611,422,174,1992.0,205500.0
2899,md,4226,2698,1933,416,92,92,0,261,289,,,,,,,,81953.0,,,136,921,627,196,1994.0,248600.0
2900,md,4227,509,299,210,33,16,17,61,68,,,,,,,,87125.0,,,0,182,144,38,2004.0,253800.0
2901,md,4228,292,264,22,26,26,0,23,55,,,,,,,,25865.0,,,6,80,80,0,1999.0,206700.0
2902,md,4229,2826,1227,1362,191,14,139,275,155,,,,,,,,83164.0,,,14,792,375,336,2005.0,258500.0
2903,md,4230,2628,1474,874,107,52,55,181,326,,,,,,,,130855.0,,,40,728,459,193,2002.0,329700.0
2904,md,4231,2293,1767,377,43,32,11,250,175,,,,,,,,103750.0,,,92,774,652,90,1994.0,191000.0
2905,md,4232,1199,820,175,76,67,1,118,122,,,,,,,,86007.0,,,21,428,318,49,1985.0,180000.0
2906,md,4233,2143,1219,574,95,55,40,160,138,,,,,,,,95865.0,,,76,540,331,173,1995.0,179000.0
2907,md,4234,1312,1293,6,16,16,0,106,102,,,,,,,,116875.0,,,29,429,429,0,1980.0,362800.0
2908,md,4235,872,826,16,11,11,0,105,87,,,,,,,,111500.0,,,20,309,303,0,1975.0,356400.0
2909,md,4236,312,298,0,6,6,0,71,32,,,,,,,,94000.0,,,26,98,98,0,1968.0,270400.0
2910,md,4237,2792,2085,343,168,84,23,224,229,,,,,,,,98846.0,,,153,787,699,35,1973.0,250200.0
2911,md,4238,1644,1351,245,91,52,39,251,214,,,,,,,,63409.0,,,76,456,365,77,1989.0,175000.0
2912,md,4239,1251,550,583,248,64,172,76,96,,,,,,,,,,,78,107,63,35,2002.0,208600.0
2913,md,4240,1027,536,462,0,0,0,107,65,,,,,,,,195577.0,,,43,234,142,80,2011.0,293200.0
2914,md,4241,939,773,85,26,15,11,179,97,,,,,,,,97045.0,,,48,393,329,30,1981.0,251300.0
2915,md,4242,947,494,185,41,16,0,99,115,,,,,,,,59167.0,,,26,225,128,42,1956.0,194100.0
2916,md,4243,1662,1126,420,30,9,21,193,209,,,,,,,,98182.0,,,22,550,409,93,1992.0,244300.0
2917,md,4244,1000,707,105,21,21,0,157,135,,,,,,,,76679.0,,,43,355,300,44,1960.0,254800.0
2918,md,4245,1175,655,441,204,85,119,85,97,,,,,,,,77989.0,,,42,359,165,176,1963.0,163100.0
2919,md,4246,1710,1123,479,92,57,35,176,257,,,,,,,,83676.0,,,16,318,249,69,1994.0,190200.0
2920,md,4247,1440,734,402,43,14,29,228,137,,,,,,,,51806.0,,,28,91,59,21,1979.0,172900.0
2921,md,4248,1161,386,631,173,21,146,67,162,,,,,,,,36250.0,,,38,169,119,37,1990.0,206000.0
2922,md,4249,1481,941,479,219,105,114,122,192,,,,,,,,40750.0,,,80,312,230,67,1984.0,26500.0
2923,md,4250,1012,716,220,43,33,10,114,114,,,,,,,,73214.0,,,21,190,126,56,1953.0,236700.0
2924,md,4251,1139,592,385,58,14,44,142,202,,,,,,,,60972.0,,,21,306,168,72,1957.0,123900.0
2925,md,4252,1845,958,695,129,58,43,288,294,,,,,,,,68412.0,,,98,503,326,127,1973.0,183300.0
2926,md,4253,513,513,0,0,0,0,69,39,,,,,,,,137500.0,,,0,195,195,0,1961.0,332800.0
2927,md,4254,552,526,11,13,13,0,109,42,,,,,,,,127105.0,,,0,257,242,0,1964.0,254400.0
2928,md,4255,461,419,42,34,25,9,75,33,,,,,,,,90870.0,,,26,177,168,9,1969.0,313400.0
2929,md,4256,2533,2262,19,17,17,0,196,171,,,,,,,,133289.0,,,44,666,647,19,1991.0,444000.0
2930,md,4257,1842,1783,44,127,109,18,206,184,,,,,,,,91020.0,,,45,454,436,18,1987.0,217300.0
2931,md,4258,1942,1766,57,24,17,0,152,141,,,,,,,,136750.0,,,25,624,555,25,1982.0,398000.0
2932,md,4259,873,773,10,6,6,0,52,68,,,,,,,,141250.0,,,22,301,265,5,1976.0,434000.0
2933,md,4260,573,515,0,0,0,0,93,59,,,,,,,,93646.0,,,0,201,183,0,1977.0,383000.0
2934,md,4261,928,890,10,0,0,0,129,93,,,,,,,,121908.0,,,0,309,282,6,1992.0,479600.0
2935,md,4262,2338,2154,45,65,62,3,189,165,,,,,,,,128750.0,,,52,688,646,3,1995.0,443800.0
2936,md,4263,1864,1790,40,18,18,0,137,195,,,,,,,,125652.0,,,38,589,569,9,1996.0,280900.0
